Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,EndTime,DurationMs
217,2019-03-19 13:06:00,Microsoft.MicrosoftEdge_44.17763.1.0_neutral__8wekyb3d8bbwe!MicrosoftEdge!MicrosoftEdge.exe!2018/10/27:00:59:45!f4c476!,,,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,280,2019-03-19 13:02:00.0089023,41563
218,2019-03-19 13:06:00,svchost.exe,[LocalService] [CDPSvc],05/10/2068 03:29:03 +00:00,LocalService,S-1-5-19,LocalService,17,194,2019-03-19 13:06:00.0085230,282672
219,2019-03-19 13:06:00,IsrDpc,,01/01/1970 00:00:00 +00:00,UnknownOrUserSid,,,2,27,2019-03-19 13:06:00.0085230,282672
220,2019-03-19 13:06:00,svchost.exe,[NetworkService] [LanmanWorkstation],05/10/2068 03:29:03 +00:00,NetworkService,S-1-5-20,NetworkService,8,23,2019-03-19 13:06:00.0085230,282672
221,2019-03-19 13:06:00,svchost.exe,[LocalServiceNoNetwork] [DPS],05/10/2068 03:29:03 +00:00,LocalService,S-1-5-19,LocalService,17,25,2019-03-19 13:06:00.0085230,282672
222,2019-03-19 13:06:00,svchost.exe,[netsvcs] [Themes],05/10/2068 03:29:03 +00:00,LocalSystem,S-1-5-18,systemprofile,4,52,2019-03-19 13:06:00.0085230,282672
223,2019-03-19 13:06:00,dwm.exe,,11/01/2091 18:09:55 +00:00,UnknownOrUserSid,S-1-5-90-0-1,,10,9,2019-03-19 13:06:00.0085230,282672
224,2019-03-19 13:06:00,svchost.exe,[UnistackSvcGroup] [CDPUserSvc],05/10/2068 03:29:03 +00:00,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,193,2019-03-19 13:06:00.0085230,282672
225,2019-03-19 13:06:00,svchost.exe,[LocalServiceNetworkRestricted] [WinHttpAutoProxySvc],05/10/2068 03:29:03 +00:00,LocalService,S-1-5-19,LocalService,17,41,2019-03-19 13:06:00.0085230,282672
226,2019-03-19 13:06:00,Microsoft.Messaging_3.43.27001.0_x64__8wekyb3d8bbwe!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2082/10/19:22:23:20!219be!,,,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,282,2019-03-19 13:06:00.0085230,60000
227,2019-03-19 13:06:00,MsMpEng.exe,,03/05/2091 17:42:33 +00:00,LocalSystem,S-1-5-18,systemprofile,4,24,2019-03-19 13:06:00.0085230,282672
228,2019-03-19 13:06:00,svchost.exe,[wusvcs] [WaaSMedicSvc],05/10/2068 03:29:03 +00:00,LocalSystem,S-1-5-18,systemprofile,4,283,2019-03-19 13:05:00.0088308,120000
229,2019-03-19 13:06:00,svchost.exe,[LocalService] [nsi],05/10/2068 03:29:03 +00:00,LocalService,S-1-5-19,LocalService,17,16,2019-03-19 13:06:00.0085230,282672
230,2019-03-19 13:06:00,svchost.exe,[DcomLaunch] [PlugPlay],05/10/2068 03:29:03 +00:00,LocalSystem,S-1-5-18,systemprofile,4,67,2019-03-19 13:04:00.0089088,102672
231,2019-03-19 13:06:00,wuauclt.exe,,05/30/2096 10:22:30 +00:00,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,284,2019-03-19 13:06:00.0085230,240000
232,2019-03-19 13:06:00,svchost.exe,[netsvcs] [Winmgmt],05/10/2068 03:29:03 +00:00,LocalSystem,S-1-5-18,systemprofile,4,19,2019-03-19 13:06:00.0085230,282672
233,2019-03-19 13:06:00,Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2082/10/19:22:23:20!219be!,,,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,285,2019-03-19 13:06:00.0085230,281563
234,2019-03-19 13:06:00,svchost.exe,[LocalService] [WdiServiceHost],05/10/2068 03:29:03 +00:00,LocalService,S-1-5-19,LocalService,17,43,2019-03-19 13:06:00.0085230,282672
235,2019-03-19 13:06:00,csrss.exe,,05/27/2058 04:51:31 +00:00,LocalSystem,S-1-5-18,systemprofile,4,59,2019-03-19 13:06:00.0085230,282672
236,2019-03-19 13:06:00,Silverlight_x64.exe,,06/25/2004 00:14:00 +00:00,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,286,2019-03-19 13:04:00.0089088,60000
237,2019-03-19 13:06:00,svchost.exe,[netsvcs] [wlidsvc],05/10/2068 03:29:03 +00:00,LocalSystem,S-1-5-18,systemprofile,4,26,2019-03-19 13:06:00.0085230,282672
238,2019-03-19 13:06:00,taskhostw.exe,,10/11/2048 05:32:14 +00:00,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,165,2019-03-19 13:06:00.0085230,282672
239,2019-03-19 13:06:00,svchost.exe,[LocalService],05/10/2068 03:29:03 +00:00,LocalService,S-1-5-19,LocalService,17,287,2019-03-19 13:06:00.0085230,60000
240,2019-03-19 13:06:00,svchost.exe,[LocalSystemNetworkRestricted] [WPDBusEnum],05/10/2068 03:29:03 +00:00,LocalSystem,S-1-5-18,systemprofile,4,44,2019-03-19 13:04:00.0089088,162672
241,2019-03-19 13:06:00,svchost.exe,[LocalServiceNetworkRestricted] [lmhosts],05/10/2068 03:29:03 +00:00,LocalService,S-1-5-19,LocalService,17,71,2019-03-19 13:06:00.0085230,282672
242,2019-03-19 13:06:00,svchost.exe,[LocalSystemNetworkRestricted] [PcaSvc],05/10/2068 03:29:03 +00:00,LocalSystem,S-1-5-18,systemprofile,4,68,2019-03-19 13:06:00.0085230,281563
243,2019-03-19 13:06:00,LogonUI.exe,,03/23/2018 00:51:12 +00:00,LocalSystem,S-1-5-18,systemprofile,4,186,2019-03-19 13:02:00.0089023,42672
244,2019-03-19 13:06:00,svchost.exe,[LocalServiceNoNetworkFirewall],05/10/2068 03:29:03 +00:00,LocalService,S-1-5-19,LocalService,17,38,2019-03-19 13:06:00.0085230,282672
245,2019-03-19 13:06:00,fontdrvhost.exe,,01/20/2027 18:07:18 +00:00,UnknownOrUserSid,S-1-5-96-0-1,,60,28,2019-03-19 13:06:00.0085230,282672
246,2019-03-19 13:06:00,sihost.exe,,06/20/2063 11:44:30 +00:00,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,170,2019-03-19 13:06:00.0085230,282672
247,2019-03-19 13:06:00,svchost.exe,[LocalSystemNetworkRestricted] [NgcSvc],05/10/2068 03:29:03 +00:00,LocalSystem,S-1-5-18,systemprofile,4,288,2019-03-19 13:05:00.0088308,222672
248,2019-03-19 13:06:00,BGINFO.EXE,,07/30/2013 03:02:23 +00:00,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,289,2019-03-19 13:02:00.0089023,41563
249,2019-03-19 13:06:00,winlogon.exe,,06/13/1983 16:46:49 +00:00,LocalSystem,S-1-5-18,systemprofile,4,32,2019-03-19 13:05:00.0088308,222672
250,2019-03-19 13:06:00,svchost.exe,[netsvcs] [UserManager],05/10/2068 03:29:03 +00:00,LocalSystem,S-1-5-18,systemprofile,4,39,2019-03-19 13:06:00.0085230,282672
251,2019-03-19 13:06:00,Microsoft.BingWeather_4.25.12127.0_x64__8wekyb3d8bbwe!App!backgroundTaskHost.exe!2029/06/26:14:02:39!9617!,,,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,290,2019-03-19 13:06:00.0085230,60000
252,2019-03-19 13:06:00,sppsvc.exe,,06/21/2095 14:13:07 +00:00,NetworkService,S-1-5-20,NetworkService,8,7,2019-03-19 13:06:00.0085230,282672
253,2019-03-19 13:06:00,Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2082/10/19:22:23:20!219be!,,,UnknownOrUserSid,S-1-5-21-321011808-3761883066-353627080-1000,IEUser,281,291,2019-03-19 13:06:00.0085230,281563
