ApplicationName,ProgramId,FileKeyLastWriteTimestamp,SHA1,IsOsComponent,FullPath,Name,FileExtension,LinkDate,ProductName,Size,Version,ProductVersion,LongPathHash,BinaryType,IsPeFile,BinFileVersion,BinProductVersion,Usn,Language,Description
Unassociated,0006594b08dc4fa393e0f1411d658cc2b09b0000ffff,2020-08-09 23:06:08.1636067,e6a689b9a0c395a469cb27cf49d05a486ff31380,False,c:\program files\git\mingw32\bin\acountry.exe,acountry.exe,.exe,1970-01-01 00:00:00.0000000,,96193,,,acountry.exe|d762cc77,pe32_i386,False,,,23159224,0,
Unassociated,00061588c5373b17c18e23617dc29259e0910000ffff,2020-08-09 23:06:08.1655977,61d8eb505f9853e22f247ef030eb28fee5d4fd13,False,c:\program files\git\mingw32\bin\adig.exe,adig.exe,.exe,1970-01-01 00:00:00.0000000,,64345,,,adig.exe|2c81aabb,pe32_i386,False,,,23159920,0,
Unassociated,0006a0db31d3cf26a092082b1fc5d373f7790000ffff,2020-08-09 23:06:08.1686115,1557e9966a264d7a056ea13d76a13d63d58af274,False,c:\program files\git\mingw32\bin\ahost.exe,ahost.exe,.exe,1970-01-01 00:00:00.0000000,,54445,,,ahost.exe|fb96597e,pe32_i386,False,,,23160608,0,
Unassociated,00067e961da10f2c4ac098e19a881ff71c170000ffff,2020-08-09 23:06:08.1805977,bc8ffe687fd907646b0a1a3c7ab24687cccf03fc,False,c:\program files\git\mingw32\bin\antiword.exe,antiword.exe,.exe,2031-05-08 18:06:26.0000000,,229878,,,antiword.exe|2a14ce69,pe32_i386,False,,,23161304,0,
Unassociated,00066878b5a018d9b5b845f74220b0463ba80000ffff,2020-08-09 23:06:10.9685986,a9ec5128ee335d88f7fb79ab273766e04d676189,False,c:\program files\git\usr\bin\arch.exe,arch.exe,.exe,1970-01-01 00:00:00.0000000,,34548,,,arch.exe|2f032f5c,pe32_i386,False,,,24443184,0,
Unassociated,00065eaed6ec693230a806803e6903a1a97b00000000,2020-08-09 23:06:08.5095980,800a717f83a9df1cbe3bca4d64a4c6154515b8c0,False,c:\program files\git\mingw32\libexec\git-core\atlassian.bitbucket.ui.exe,Atlassian.Bitbucket.UI.exe,.exe,2045-05-10 20:27:15.0000000,atlassian.bitbucket.ui,170912,2.0.318.44100,2.0.318-beta+44acfafa98,atlassian.bitbuc|c5a5319d,pe32_clr_il,False,2.0.318.44100,2.0.318.0,23951552,0,
Unassociated,0006c9e87d306ab97f23c71056fb6306e4170000ffff,2020-08-09 23:06:10.9765984,ce3dd91800343b67f7571b2f0ad930ea581b132c,False,c:\program files\git\usr\bin\awk.exe,awk.exe,.exe,1970-01-01 00:00:00.0000000,,620803,,,awk.exe|ac642ac,pe32_i386,False,,,24445272,0,
Unassociated,0006197655b7015cd63c07edfc378d3989c00000ffff,2020-08-09 23:06:10.9805985,d0bc2ec4d81696d831b4b53dbaae275dcd2267f8,False,c:\program files\git\usr\bin\b2sum.exe,b2sum.exe,.exe,1970-01-01 00:00:00.0000000,,74816,,,b2sum.exe|7069619b,pe32_i386,False,,,24445960,0,
Unassociated,0006b2cb483ebef04bf161a610e4a48e495c0000ffff,2020-08-09 23:06:10.9815988,5f14cb86b57e67f6b7b4068febd19c37bb7974da,False,c:\program files\git\usr\bin\base32.exe,base32.exe,.exe,1970-01-01 00:00:00.0000000,,42582,,,base32.exe|fdd4cf73,pe32_i386,False,,,24447320,0,
Unassociated,0006be2b9bd2d0317dba26e32eb2802d72f70000ffff,2020-08-09 23:06:10.9835987,b6c421e3301e487d9426a957a405cff20581494b,False,c:\program files\git\usr\bin\base64.exe,base64.exe,.exe,1970-01-01 00:00:00.0000000,,42070,,,base64.exe|590ca76b,pe32_i386,False,,,24448008,0,
Unassociated,00061cde7bd38c47e14358c7d66899502c450000ffff,2020-08-09 23:06:10.9855987,977a78348498eccd8a639d4a7604923b14a9eb41,False,c:\program files\git\usr\bin\basename.exe,basename.exe,.exe,1970-01-01 00:00:00.0000000,,35092,,,basename.exe|b1715777,pe32_i386,False,,,24448704,0,
Unassociated,00064ebff73cdcce10a7d220f16c81b6db550000ffff,2020-08-09 23:06:10.9875994,a49e62adf3b7cd1c0bfa93cdb3a3106de09f7e7d,False,c:\program files\git\usr\bin\basenc.exe,basenc.exe,.exe,1970-01-01 00:00:00.0000000,,51286,,,basenc.exe|5cdf60c7,pe32_i386,False,,,24449456,0,
Unassociated,0006afffc4e7c40826368e9bbddf68300ce50000ffff,2020-08-09 23:06:11.0125982,f3deef19bf065dcb7e939e4cca7463573ed2bdcd,False,c:\program files\git\usr\bin\bash.exe,bash.exe,.exe,2018-12-04 10:14:03.0000000,,2034295,,,bash.exe|9a217d2a,pe32_i386,False,,,24450144,0,
Unassociated,000671b79c90fc833e37f8a59fcafd2836bd00000904,2020-08-09 23:06:08.1066097,234d9f4d4c8ae191412c23c33ae24a734d3362bc,False,c:\program files\git\bin\bash.exe,bash.exe,.exe,2021-02-09 12:59:00.0000000,git,45632,,2.30.1.windows.1,bash.exe|f312cb2b,pe32_i386,False,2.30.1.1,2.30.1.1,23133968,1033,
Unassociated,00069e8c9623fbbcfaa333af2744b900e1970000ffff,2020-08-09 23:06:08.1835972,9b5796e406f5edd01b0c246ee1bd0230cd95e64e,False,c:\program files\git\mingw32\bin\blocked-file-util.exe,blocked-file-util.exe,.exe,1970-01-01 00:00:00.0000000,,51576,,,blocked-file-uti|918bcf1b,pe32_i386,False,,,23162024,0,
Unassociated,0006c80e66c5af12fa297a595071a4e3f6350000ffff,2020-08-09 23:06:08.2035985,b3899487c481ff0c07ac1f0bc4b1fd5893fbfa00,False,c:\program files\git\mingw32\bin\brotli.exe,brotli.exe,.exe,1970-01-01 00:00:00.0000000,,824212,,,brotli.exe|9b7b37bc,pe32_i386,False,,,23162736,0,
Unassociated,00065609d36a611b867e1409be63fb46a7c20000ffff,2020-08-09 23:06:11.0165986,23f359788c6feb84ab9299dd36182af65e2eabfc,False,c:\program files\git\usr\bin\bunzip2.exe,bunzip2.exe,.exe,1970-01-01 00:00:00.0000000,,91150,,,bunzip2.exe|d5a8b1e8,pe32_i386,False,,,24451528,0,
Unassociated,00065609d36a611b867e1409be63fb46a7c20000ffff,2020-08-09 23:06:08.2055974,d96e6f51591cc1bb63c16296267226b7fa2b6606,False,c:\program files\git\mingw32\bin\bunzip2.exe,bunzip2.exe,.exe,1970-01-01 00:00:00.0000000,,76814,,,bunzip2.exe|f7e49544,pe32_i386,False,,,23163496,0,
Unassociated,000670c41d5e54880bd2b3c19058e6a8599e0000ffff,2020-08-09 23:06:08.2235973,d96e6f51591cc1bb63c16296267226b7fa2b6606,False,c:\program files\git\mingw32\bin\bzcat.exe,bzcat.exe,.exe,1970-01-01 00:00:00.0000000,,76814,,,bzcat.exe|9ed7cf5b,pe32_i386,False,,,23164192,0,
Unassociated,000670c41d5e54880bd2b3c19058e6a8599e0000ffff,2020-08-09 23:06:11.0195988,23f359788c6feb84ab9299dd36182af65e2eabfc,False,c:\program files\git\usr\bin\bzcat.exe,bzcat.exe,.exe,1970-01-01 00:00:00.0000000,,91150,,,bzcat.exe|d8b22722,pe32_i386,False,,,24452224,0,
