KeyName,LnkName,KeyLastWriteTimestamp
3d vision photo |e57d981c73c668ad,C:\Users\Public\Desktop\3D Vision Photo Viewer.lnk,2018-03-28 07:43:42.3215850
access 2016.lnk|13bac35d60cc602,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Access 2016.lnk,2018-03-28 07:43:42.2434569
access 2016.lnk|a0a5f264575c2f12,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Access 2016.lnk,2018-03-28 07:43:43.4710493
backup and sync |9bdae5aad84dcb3,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Backup and Sync from Google\Backup and Sync from Google.lnk,2018-03-28 07:43:42.2747053
box sync.lnk|4d1143008987a000,c:\users\jcloudy\Desktop\Box Sync.lnk,2018-03-28 07:43:43.4866741
box sync.lnk|970c0c0b335e7b0e,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Box Sync\Box Sync.lnk,2018-03-28 07:43:42.2903335
buy pro version!|2e675d4990c96c2a,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\S3 Browser\Buy Pro Version!.lnk,2018-03-28 07:43:42.3059598
character map.ln|a9bafb4ca6647e44,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Character Map.lnk,2018-03-28 07:43:42.2590836
command prompt.l|e937ada8c901d3c6,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Command Prompt.lnk,2018-03-28 07:43:43.5179263
component servic|359825efd3d8f6e7,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Component Services.lnk,2018-03-28 07:43:42.2747053
computer managem|234510a6c0bf02bf,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Computer Management.lnk,2018-03-28 07:43:42.2747053
computer.lnk|298ab309f286b229,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\computer.lnk,2018-03-28 07:43:43.5179263
control panel.ln|e0135e48b381fbe6,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Control Panel.lnk,2018-03-28 07:43:43.5179263
database compare|2715421d9fc6e792,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Microsoft Office 2016 Tools\Database Compare 2016.lnk,2018-03-28 07:43:42.2903335
database compare|e0c4bcccc7fa2ce9,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Microsoft Office 2016 Tools\Database Compare 2016.lnk,2018-03-28 07:43:43.4710493
dfrgui.lnk|6d94f7be43a3a3a6,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\dfrgui.lnk,2018-03-28 07:43:42.2747053
disk cleanup.lnk|62909f750f89c6e5,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Disk Cleanup.lnk,2018-03-28 07:43:42.2747053
dropbox.lnk|505a536441db7535,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Dropbox\Dropbox.lnk,2018-03-28 07:43:42.2903335
dropbox.lnk|66f68824525acc64,c:\users\jcloudy\Desktop\Dropbox.lnk,2018-03-28 07:43:43.4866741
event viewer.lnk|53b878dde735fea7,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Event Viewer.lnk,2018-03-28 07:43:42.2747053
excel 2016.lnk|e3e0cf72e632664d,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Excel 2016.lnk,2018-03-28 07:43:43.4710493
excel 2016.lnk|fa6abdfc4e79d51b,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Excel 2016.lnk,2018-03-28 07:43:42.2903335
file explorer.ln|289c238650266332,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\File Explorer.lnk,2018-03-28 07:43:43.5179263
google chrome.ln|32f2f2b02e508cef,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Google Chrome.lnk,2018-03-28 07:43:42.2903335
google chrome.ln|fd5a6049317900fa,C:\Users\Public\Desktop\Google Chrome.lnk,2018-03-28 07:43:42.3215850
google docs.lnk|384fcea7c6c88404,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Backup and Sync from Google\Google Docs.lnk,2018-03-28 07:43:42.2903335
google docs.lnk|aaed93ab19f5c03c,C:\Users\Public\Desktop\Google Docs.lnk,2018-03-28 07:43:42.3215850
