SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-03-19 13:00:19,2019-05-26 08:31:53,2021-08-29 20:27:46,5f7b5f1e01b83767,Quick Access,4,1,0,1,2019-05-26 08:26:50,2019-05-26 08:31:53,獭摥敧楷ㅮ0,00:0c:29:c3:f0:36,C:\Users\IEUser\Desktop\creepy\welcome.txt,1,False,0282e6b5-7f90-11e9-a75b-000c29c3f036,0282e6b5-7f90-11e9-a75b-000c29c3f036,a7825b90-a4a9-4ad8-b876-3d8d45a508de,a7825b90-a4a9-4ad8-b876-3d8d45a508de,2019-05-26 08:30:54,2019-05-26 08:31:40,2019-05-26 08:31:42,59,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B009E7A9,Windows 10,C:\Users\IEUser\Desktop\creepy\welcome.txt,,My Computer\C:\Users\IEUser\Desktop\creepy\welcome.txt,0x6C7B,0x2,msedgewin10,00:0c:29:c3:f0:36,2019-05-26 08:26:50,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,2019-05-26 08:31:53,2019-05-26 08:31:53,2021-08-29 20:27:46,9b9cdc69c1c24e2b,Notepad 64-bit,4,1,0,1,2019-05-26 08:26:50,2019-05-26 08:31:53,獭摥敧楷ㅮ0,00:0c:29:c3:f0:36,C:\Users\IEUser\Desktop\creepy\welcome.txt,1,False,0282e6b5-7f90-11e9-a75b-000c29c3f036,0282e6b5-7f90-11e9-a75b-000c29c3f036,a7825b90-a4a9-4ad8-b876-3d8d45a508de,a7825b90-a4a9-4ad8-b876-3d8d45a508de,2019-05-26 08:30:54,2019-05-26 08:31:40,2019-05-26 08:31:42,59,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B009E7A9,Windows 10,C:\Users\IEUser\Desktop\creepy\welcome.txt,,My Computer\C:\Users\IEUser\Desktop\creepy\welcome.txt,0x6C7B,0x2,msedgewin10,00:0c:29:c3:f0:36,2019-05-26 08:26:50,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-19 13:00:17,2019-05-26 08:32:47,2021-08-29 20:27:46,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,8,0,7,2019-05-26 08:26:50,2019-05-26 08:32:47,獭摥敧楷ㅮ0,00:0c:29:c3:f0:36,C:\Users\IEUser\Desktop\creepy,2,False,0282e6b6-7f90-11e9-a75b-000c29c3f036,0282e6b6-7f90-11e9-a75b-000c29c3f036,a7825b90-a4a9-4ad8-b876-3d8d45a508de,a7825b90-a4a9-4ad8-b876-3d8d45a508de,2019-05-26 08:30:31,2019-05-26 08:32:47,2019-05-26 08:32:47,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B009E7A9,Windows 10,C:\Users\IEUser\Desktop\creepy,,My Computer\C:\Users\IEUser\Desktop\creepy,0xE901,0x6,msedgewin10,00:0c:29:c3:f0:36,2019-05-26 08:26:50,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-19 13:00:17,2019-05-26 08:32:47,2021-08-29 20:27:46,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,8,1,8,,2019-05-26 08:32:47,,,Z:\Tools,1,False,,,,,2019-05-26 05:21:02,2019-05-26 05:21:02,2019-05-26 05:21:02,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,Tools,My Computer\Z:\Tools,0x73E0CFC,,,,,PropertyStoreDataBlock,,
M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-19 13:00:17,2019-05-26 08:32:47,2021-08-29 20:27:46,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,8,2,1,2019-03-19 20:57:13,2019-03-19 13:00:17,獭摥敧楷ㅮ0,00:0c:29:7b:a4:a5,knownfolder:{754AC886-DF64-4CBA-86B5-F7FBF4FBCEF5} ==> ThisPCDesktopFolder,3,True,922e6771-4a89-11e9-a750-000c297ba4a5,922e6771-4a89-11e9-a750-000c297ba4a5,a7825b90-a4a9-4ad8-b876-3d8d45a508de,a7825b90-a4a9-4ad8-b876-3d8d45a508de,2019-03-19 13:00:05,2019-03-19 13:00:12,2019-03-19 13:00:12,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B009E7A9,Windows 10,C:\Users\IEUser\Desktop,,My Computer\Desktop,,,msedgewin10,00:0c:29:7b:a4:a5,2019-03-19 20:57:13,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-19 13:00:17,2019-05-26 08:32:47,2021-08-29 20:27:46,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,8,3,2,2019-03-19 20:57:13,2019-03-19 13:00:17,獭摥敧楷ㅮ0,00:0c:29:7b:a4:a5,knownfolder:{374DE290-123F-4565-9164-39C4925E467B} ==> Downloads,3,True,922e6772-4a89-11e9-a750-000c297ba4a5,922e6772-4a89-11e9-a750-000c297ba4a5,a7825b90-a4a9-4ad8-b876-3d8d45a508de,a7825b90-a4a9-4ad8-b876-3d8d45a508de,2019-03-19 13:00:05,2019-03-19 13:00:12,2019-03-19 13:00:12,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B009E7A9,Windows 10,C:\Users\IEUser\Downloads,,My Computer\Downloads,,,msedgewin10,00:0c:29:7b:a4:a5,2019-03-19 20:57:13,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-19 13:00:17,2019-05-26 08:32:47,2021-08-29 20:27:46,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,8,4,6,2019-03-19 20:57:13,2019-03-19 13:00:17,獭摥敧楷ㅮ0,00:0c:29:7b:a4:a5,knownfolder:{18989B1D-99B5-455B-841C-AB7C74E4DDFC} ==> Videos,3,False,922e676d-4a89-11e9-a750-000c297ba4a5,922e676d-4a89-11e9-a750-000c297ba4a5,a7825b90-a4a9-4ad8-b876-3d8d45a508de,a7825b90-a4a9-4ad8-b876-3d8d45a508de,2019-03-19 13:00:05,2019-03-19 13:00:12,2019-03-19 13:00:12,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B009E7A9,Windows 10,C:\Users\IEUser\Videos,,My Computer\Videos,,,msedgewin10,00:0c:29:7b:a4:a5,2019-03-19 20:57:13,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-19 13:00:17,2019-05-26 08:32:47,2021-08-29 20:27:46,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,8,5,5,2019-03-19 20:57:13,2019-03-19 13:00:17,獭摥敧楷ㅮ0,00:0c:29:7b:a4:a5,knownfolder:{4BD8D571-6D19-48D3-BE97-422220080E43} ==> Music,3,False,922e6770-4a89-11e9-a750-000c297ba4a5,922e6770-4a89-11e9-a750-000c297ba4a5,a7825b90-a4a9-4ad8-b876-3d8d45a508de,a7825b90-a4a9-4ad8-b876-3d8d45a508de,2019-03-19 13:00:05,2019-03-19 13:00:12,2019-03-19 13:00:12,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B009E7A9,Windows 10,C:\Users\IEUser\Music,,My Computer\Music,,,msedgewin10,00:0c:29:7b:a4:a5,2019-03-19 20:57:13,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-19 13:00:17,2019-05-26 08:32:47,2021-08-29 20:27:46,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,8,6,4,2019-03-19 20:57:13,2019-03-19 13:00:17,獭摥敧楷ㅮ0,00:0c:29:7b:a4:a5,knownfolder:{33E28130-4E1E-4676-835A-98395C3BC3BB} ==> Pictures,3,True,922e676f-4a89-11e9-a750-000c297ba4a5,922e676f-4a89-11e9-a750-000c297ba4a5,a7825b90-a4a9-4ad8-b876-3d8d45a508de,a7825b90-a4a9-4ad8-b876-3d8d45a508de,2019-03-19 13:00:05,2019-03-19 13:00:12,2019-03-19 13:00:12,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B009E7A9,Windows 10,C:\Users\IEUser\Pictures,,My Computer\Pictures,,,msedgewin10,00:0c:29:7b:a4:a5,2019-03-19 20:57:13,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge4StealthyADS\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-19 13:00:17,2019-05-26 08:32:47,2021-08-29 20:27:46,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,8,7,3,2019-03-19 20:57:13,2019-03-19 13:00:17,獭摥敧楷ㅮ0,00:0c:29:7b:a4:a5,knownfolder:{FDD39AD0-238F-46AF-ADB4-6C85480369C7} ==> Documents,3,True,922e676e-4a89-11e9-a750-000c297ba4a5,922e676e-4a89-11e9-a750-000c297ba4a5,a7825b90-a4a9-4ad8-b876-3d8d45a508de,a7825b90-a4a9-4ad8-b876-3d8d45a508de,2019-03-19 13:00:05,2019-03-19 13:00:12,2019-03-19 13:00:12,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B009E7A9,Windows 10,C:\Users\IEUser\Documents,,My Computer\Documents,,,msedgewin10,00:0c:29:7b:a4:a5,2019-03-19 20:57:13,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
