Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BytesReceived,BytesSent,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
58,2020-08-01 22:12:00,\device\harddiskvolume2\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,systemprofile,6,311,6654,11975,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
59,2020-08-01 22:12:00,\device\harddiskvolume2\windows\system32\sppextcomobj.exe,,,NetworkService,S-1-5-20,NetworkService,8,312,8675,4054,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
60,2020-08-01 22:12:00,Dnscache,,,NetworkService,S-1-5-20,NetworkService,8,137,4630,4610,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
61,2020-08-01 22:12:00,\device\harddiskvolume2\windows\system32\lsass.exe,,,LocalSystem,S-1-5-18,systemprofile,6,277,41245,36171,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
62,2020-08-01 22:12:00,gpsvc,,,LocalSystem,S-1-5-18,systemprofile,6,313,690,2247,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
63,2020-08-01 22:12:00,Netlogon,,,LocalSystem,S-1-5-18,systemprofile,6,310,978,1121,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
64,2020-08-01 22:12:00,,,,UnknownOrUserSid,,,2,1,446343,138383,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
65,2020-08-01 22:12:00,\Device\HarddiskVolume2\Windows\System32\LogonUI.exe,,,LocalSystem,S-1-5-18,systemprofile,6,179,0,0,0,0,0,0,
66,2020-08-01 22:38:00,\device\harddiskvolume2\windows\system32\sppextcomobj.exe,,,NetworkService,S-1-5-20,NetworkService,8,312,38710,22101,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
67,2020-08-01 22:38:00,Netlogon,,,LocalSystem,S-1-5-18,systemprofile,6,310,654,819,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
68,2020-08-01 22:38:00,Dnscache,,,NetworkService,S-1-5-20,NetworkService,8,137,22523,27394,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
69,2020-08-01 22:38:00,\device\harddiskvolume2\windows\system32\lsass.exe,,,LocalSystem,S-1-5-18,systemprofile,6,277,36840,30825,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
70,2020-08-01 22:38:00,gpsvc,,,LocalSystem,S-1-5-18,systemprofile,6,313,3587,2705,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
71,2020-08-01 22:38:00,,,,UnknownOrUserSid,,,2,1,217346,195767,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
72,2020-08-01 22:38:00,\Device\HarddiskVolume2\Windows\System32\LogonUI.exe,,,LocalSystem,S-1-5-18,systemprofile,6,179,0,0,0,0,0,0,
73,2020-08-01 22:38:00,\device\harddiskvolume2\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,systemprofile,6,311,5010,6139,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
74,2020-08-01 22:38:00,System,,,LocalSystem,S-1-5-18,systemprofile,6,146,0,456,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
75,2020-08-01 22:38:00,Spooler,,,LocalSystem,S-1-5-18,systemprofile,6,133,0,0,0,0,0,0,
76,2020-08-01 22:38:00,System\SMB,,,LocalSystem,S-1-5-18,systemprofile,6,278,3540,5954,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
77,2020-08-01 22:38:00,SENS,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,314,318,1056,2707,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
78,2020-08-01 22:38:00,SENS,,,LocalSystem,S-1-5-18,systemprofile,6,318,1202,3122,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
79,2020-08-01 22:38:00,\device\harddiskvolume2\windows\system32\lsass.exe,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,314,277,2457,4215,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
80,2020-08-01 22:38:00,\Device\HarddiskVolume2\Windows\System32\lsass.exe,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,314,152,3393,7098,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
81,2020-08-01 22:38:00,\device\harddiskvolume2\windows\system32\dsregcmd.exe,,,LocalSystem,S-1-5-18,systemprofile,6,309,10723,10670,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
82,2020-08-01 22:38:00,\device\harddiskvolume2\program files\mozilla thunderbird\thunderbird.exe,,,UnknownOrUserSid,S-1-5-21-3064058907-2826536974-2889819764-1106,anit.ghosh,314,319,4161,4435,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
83,2020-08-01 22:38:00,NlaSvc,,,NetworkService,S-1-5-20,NetworkService,8,269,3323,2651,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
84,2020-08-01 22:38:00,System\IPv6 Control Message,,,LocalSystem,S-1-5-18,systemprofile,6,140,0,966,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
85,2020-08-01 22:38:00,Dhcp,,,LocalService,S-1-5-19,LocalService,4,135,0,708,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
86,2020-08-01 23:46:00,SessionEnv,,,LocalSystem,S-1-5-18,systemprofile,6,323,2295,4478,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
87,2020-08-01 23:46:00,NlaSvc,,,NetworkService,S-1-5-20,NetworkService,8,269,3749,4844,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
88,2020-08-01 23:46:00,\device\harddiskvolume2\windows\system32\sppextcomobj.exe,,,NetworkService,S-1-5-20,NetworkService,8,312,29824,17981,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
89,2020-08-01 23:46:00,Netlogon,,,LocalSystem,S-1-5-18,systemprofile,6,310,10419,9200,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
90,2020-08-01 23:46:00,Dnscache,,,NetworkService,S-1-5-20,NetworkService,8,137,34499,50450,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
91,2020-08-01 23:46:00,\device\harddiskvolume2\windows\system32\lsass.exe,,,LocalSystem,S-1-5-18,systemprofile,6,277,111086,93294,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
92,2020-08-01 23:46:00,System,,,LocalSystem,S-1-5-18,systemprofile,6,146,444,1240,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
93,2020-08-01 23:46:00,,,,UnknownOrUserSid,,,2,1,356293,316742,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
94,2020-08-01 23:46:00,\Device\HarddiskVolume2\Windows\System32\LogonUI.exe,,,LocalSystem,S-1-5-18,systemprofile,6,179,0,0,0,0,0,0,
95,2020-08-01 23:46:00,gpsvc,,,LocalSystem,S-1-5-18,systemprofile,6,313,3323,2639,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
96,2020-08-01 23:46:00,Dhcp,,,LocalService,S-1-5-19,LocalService,4,135,0,1593,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
97,2020-08-01 23:46:00,System\SMB,,,LocalSystem,S-1-5-18,systemprofile,6,278,13050,25819,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
98,2020-08-01 23:46:00,Spooler,,,LocalSystem,S-1-5-18,systemprofile,6,133,0,0,0,0,0,0,
