Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,EndTime,DurationMs
531,2020-08-01 22:12:00,fontdrvhost.exe,,11/28/2063 03:49:59 +00:00,UnknownOrUserSid,S-1-5-96-0-2,,93,9,2020-08-01 22:12:00,80225
532,2020-08-01 22:12:00,svchost.exe,[LocalSystemNetworkRestricted],04/28/2080 04:46:09 +00:00,LocalSystem,S-1-5-18,systemprofile,6,19,2020-08-01 22:12:00,80710
533,2020-08-01 22:12:00,smss.exe,,08/06/2018 15:27:17 +00:00,LocalSystem,S-1-5-18,systemprofile,6,62,2020-08-01 22:11:00,20713
534,2020-08-01 22:12:00,svchost.exe,[LocalServiceNoNetworkFirewall],04/28/2080 04:46:09 +00:00,LocalService,S-1-5-19,LocalService,4,12,2020-08-01 22:12:00,80710
535,2020-08-01 22:12:00,fontdrvhost.exe,,11/28/2063 03:49:59 +00:00,UnknownOrUserSid,S-1-5-96-0-1,,10,9,2020-08-01 22:12:00,80710
536,2020-08-01 22:12:00,svchost.exe,[NetworkService],04/28/2080 04:46:09 +00:00,NetworkService,S-1-5-20,NetworkService,8,7,2020-08-01 22:12:00,80710
537,2020-08-01 22:12:00,svchost.exe,[ICService],04/28/2080 04:46:09 +00:00,LocalSystem,S-1-5-18,systemprofile,6,34,2020-08-01 22:12:00,80710
538,2020-08-01 22:12:00,svchost.exe,[RPCSS],04/28/2080 04:46:09 +00:00,NetworkService,S-1-5-20,NetworkService,8,20,2020-08-01 22:12:00,80710
539,2020-08-01 22:12:00,csrss.exe,,03/08/2051 19:38:45 +00:00,LocalSystem,S-1-5-18,systemprofile,6,13,2020-08-01 22:12:00,80710
540,2020-08-01 22:12:00,spoolsv.exe,,08/23/1999 15:41:38 +00:00,LocalSystem,S-1-5-18,systemprofile,6,63,2020-08-01 22:12:00,80710
541,2020-08-01 22:12:00,lsass.exe,,07/22/2086 11:46:07 +00:00,LocalSystem,S-1-5-18,systemprofile,6,17,2020-08-01 22:12:00,80710
542,2020-08-01 22:12:00,svchost.exe,[LocalService],04/28/2080 04:46:09 +00:00,LocalService,S-1-5-19,LocalService,4,24,2020-08-01 22:12:00,80710
543,2020-08-01 22:12:00,wininit.exe,,04/05/1987 05:30:44 +00:00,LocalSystem,S-1-5-18,systemprofile,6,68,2020-08-01 22:12:00,80710
544,2020-08-01 22:12:00,dwm.exe,,10/29/2084 06:35:44 +00:00,UnknownOrUserSid,S-1-5-90-0-1,,32,31,2020-08-01 22:12:00,80710
545,2020-08-01 22:12:00,fontdrvhost.exe,,11/28/2063 03:49:59 +00:00,UnknownOrUserSid,S-1-5-96-0-0,,39,9,2020-08-01 22:12:00,80710
546,2020-08-01 22:12:00,svchost.exe,[netsvcs],04/28/2080 04:46:09 +00:00,LocalSystem,S-1-5-18,systemprofile,6,33,2020-08-01 22:12:00,80710
547,2020-08-01 22:12:00,winlogon.exe,,09/27/1996 06:41:52 +00:00,LocalSystem,S-1-5-18,systemprofile,6,5,2020-08-01 22:12:00,80710
548,2020-08-01 22:12:00,LogonUI.exe,,01/14/2051 21:15:12 +00:00,LocalSystem,S-1-5-18,systemprofile,6,72,2020-08-01 22:11:00,20713
549,2020-08-01 22:12:00,svchost.exe,[utcsvc],04/28/2080 04:46:09 +00:00,LocalSystem,S-1-5-18,systemprofile,6,27,2020-08-01 22:12:00,80710
550,2020-08-01 22:12:00,IsrDpc,,01/01/1970 00:00:00 +00:00,UnknownOrUserSid,,,2,23,2020-08-01 22:12:00,80710
551,2020-08-01 22:12:00,VSSVC.exe,,01/15/2076 06:51:33 +00:00,LocalSystem,S-1-5-18,systemprofile,6,58,2020-08-01 22:12:00,80710
