Id,Payload,LastModifiedTime,ExpirationTime,CreatedInCloud,StartTime,EndTime,LastModifiedOnClient,OriginalLastModifiedOnClient,ActivityType,IsLocalOnly,ETag,PackageIdHash,PlatformDeviceId,SourceFile
32F16934-D9A8-72DA-7F05-C3370C2EC4D5,0x7B22646973706C617954657874223A22476F6F676C65204368726F6D65222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A22476F6F676C65204368726F6D65222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2021-02-10 14:53:36,2021-03-12 14:53:36,1969-12-31 19:00:00,2021-02-10 14:53:36,1969-12-31 19:00:00,2021-02-10 14:53:36,,5,0,1695,k9remU0kumXMH/Oob5vgaKgFdb4Jt+d51ZFxRxUd6Ck=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\ConnectedDevicesPlatform\L.anit.ghosh\ActivitiesCache.db
47DDC05E-CFD3-F15C-F278-8B168642EAD3,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A39322C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22506163696669632F456173746572227D,2021-02-10 14:53:51,2021-03-12 14:55:28,1969-12-31 19:00:00,2021-02-10 14:53:36,2021-02-10 14:55:28,2021-02-10 14:55:28,,6,0,1703,k9remU0kumXMH/Oob5vgaKgFdb4Jt+d51ZFxRxUd6Ck=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\ConnectedDevicesPlatform\L.anit.ghosh\ActivitiesCache.db
A86BE61A-72BE-59E6-508C-98771BAB5A3F,0x7B22646973706C617954657874223A2257696E646F777320506F7765725368656C6C222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A2257696E646F777320506F7765725368656C6C222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2021-02-10 14:53:51,2021-03-12 14:53:51,1969-12-31 19:00:00,2021-02-10 14:53:51,1969-12-31 19:00:00,2021-02-10 14:53:51,,5,0,1699,7g7AJPhbRu2mEkAMbpyvejMNF3rUHlQowRFIMg2pY84=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\ConnectedDevicesPlatform\L.anit.ghosh\ActivitiesCache.db
00C81EF5-EF3D-B783-5E48-B351C6F65058,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A34392C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22506163696669632F456173746572227D,2021-02-10 14:54:10,2021-03-12 14:55:58,1969-12-31 19:00:00,2021-02-10 14:53:51,2021-02-10 14:55:58,2021-02-10 14:55:58,,6,0,1706,7g7AJPhbRu2mEkAMbpyvejMNF3rUHlQowRFIMg2pY84=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\ConnectedDevicesPlatform\L.anit.ghosh\ActivitiesCache.db
BD6B59CE-8F2A-33C3-1E6F-879CCE02929D,0x7B22646973706C617954657874223A22436F6D6D616E642050726F6D7074222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A22436F6D6D616E642050726F6D7074222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2021-02-13 21:06:11,2021-03-15 22:06:11,1969-12-31 19:00:00,2021-02-13 21:06:11,1969-12-31 19:00:00,2021-02-13 21:06:11,,5,0,1709,J8Qk9+sWFdOG21YJkhqoPoGJrHHq43TyyCd2YnviLEM=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\ConnectedDevicesPlatform\L.anit.ghosh\ActivitiesCache.db
72765CE6-8D0B-312A-5D7E-E3804D6ECA1E,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A382C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22506163696669632F456173746572227D,2021-02-13 21:06:19,2021-03-15 22:06:19,1969-12-31 19:00:00,2021-02-13 21:06:11,2021-02-13 21:06:19,2021-02-13 21:06:19,,6,0,1710,J8Qk9+sWFdOG21YJkhqoPoGJrHHq43TyyCd2YnviLEM=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\ConnectedDevicesPlatform\L.anit.ghosh\ActivitiesCache.db
192E93BF-67FF-00E4-EAE3-894999509150,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A31342C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22506163696669632F456173746572227D,2021-02-13 21:06:33,2021-03-15 22:06:33,1969-12-31 19:00:00,2021-02-13 21:05:46,2021-02-13 21:06:33,2021-02-13 21:06:33,,6,0,1713,k9remU0kumXMH/Oob5vgaKgFdb4Jt+d51ZFxRxUd6Ck=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\ConnectedDevicesPlatform\L.anit.ghosh\ActivitiesCache.db
46E1B37F-7F8D-5FD0-52B5-D372545183F0,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A3235302C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22506163696669632F456173746572227D,2021-02-13 21:07:58,2021-03-15 22:22:13,1969-12-31 19:00:00,2021-02-13 21:06:53,2021-02-13 21:22:13,2021-02-13 21:22:13,,6,0,1840,k9remU0kumXMH/Oob5vgaKgFdb4Jt+d51ZFxRxUd6Ck=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\ConnectedDevicesPlatform\L.anit.ghosh\ActivitiesCache.db
6099080F-189F-DA92-D7C9-ED3967387EBF,0x7B22646973706C617954657874223A2253657474696E6773222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A2253657474696E6773222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2021-02-13 21:08:01,2021-03-15 22:08:01,1969-12-31 19:00:00,2021-02-13 21:08:01,1969-12-31 19:00:00,2021-02-13 21:08:01,,5,0,1719,kSeSJDyDucRjb/Mg0+JTxAd+m+MUruhwxnGpp7ptRws=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\ConnectedDevicesPlatform\L.anit.ghosh\ActivitiesCache.db
CC27CD18-A80C-9290-1A35-B0F51B9197B1,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A31352C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22506163696669632F456173746572227D,2021-02-13 21:08:16,2021-03-15 22:08:16,1969-12-31 19:00:00,2021-02-13 21:08:01,2021-02-13 21:08:16,2021-02-13 21:08:16,,6,0,1720,kSeSJDyDucRjb/Mg0+JTxAd+m+MUruhwxnGpp7ptRws=,wWj/1dc1Js7rsVtZyIuImmzE9kHQZAaEwrbk7IuEYak=,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\ConnectedDevicesPlatform\L.anit.ghosh\ActivitiesCache.db
