ActivityId,Platform,PackageName,ExpirationTime,SourceFile
1295499D-9683-2541-F391-D0BB75EE3BE4,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,2021-03-15 15:57:09,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
1295499D-9683-2541-F391-D0BB75EE3BE4,host,,2021-03-15 15:57:09,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
9D1F04BA-50CC-469F-3398-BFFF5A19EAAA,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,2021-03-15 15:57:14,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
9D1F04BA-50CC-469F-3398-BFFF5A19EAAA,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,2021-03-15 15:57:14,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
9D1F04BA-50CC-469F-3398-BFFF5A19EAAA,host,,2021-03-15 15:57:14,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
EF1771FD-5C38-F376-8EDC-33A516CD937D,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,2020-08-31 16:58:02,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
EF1771FD-5C38-F376-8EDC-33A516CD937D,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,2020-08-31 16:58:02,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
EF1771FD-5C38-F376-8EDC-33A516CD937D,host,,2020-08-31 16:58:02,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
B55265D7-AD7C-A749-F191-0842E428912B,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:00:19,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
B55265D7-AD7C-A749-F191-0842E428912B,host,,2020-08-31 17:00:19,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
7C86F383-8B15-1F14-BE0E-E5A188EF4B02,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:03:35,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
7C86F383-8B15-1F14-BE0E-E5A188EF4B02,host,,2020-08-31 17:03:35,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
1C4594BB-992A-0957-E345-A0C7412E2339,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:00:27,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
1C4594BB-992A-0957-E345-A0C7412E2339,packageid,microsoft.internetexplorer.default,2020-08-31 17:00:27,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
1C4594BB-992A-0957-E345-A0C7412E2339,host,,2020-08-31 17:00:27,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
58D9D739-1E5D-8B0E-A715-33D7EB487FD4,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:00:28,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
58D9D739-1E5D-8B0E-A715-33D7EB487FD4,host,,2020-08-31 17:00:28,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
F60D0667-A9F3-8BF5-964C-E429A0789D96,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:00:30,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
F60D0667-A9F3-8BF5-964C-E429A0789D96,packageid,microsoft.internetexplorer.default,2020-08-31 17:00:30,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
F60D0667-A9F3-8BF5-964C-E429A0789D96,host,,2020-08-31 17:00:30,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
8B2A2907-1AE7-54A3-4FA9-51EDA43B1382,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:00:30,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
8B2A2907-1AE7-54A3-4FA9-51EDA43B1382,host,,2020-08-31 17:00:30,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
057B6B54-B399-1B09-1D5A-6715ABB12C7C,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:00:56,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
057B6B54-B399-1B09-1D5A-6715ABB12C7C,packageid,microsoft.internetexplorer.default,2020-08-31 17:00:56,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
057B6B54-B399-1B09-1D5A-6715ABB12C7C,host,,2020-08-31 17:00:56,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
113EF05C-38A2-3659-F9B3-A04F7AF8BC2C,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:00:56,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
113EF05C-38A2-3659-F9B3-A04F7AF8BC2C,host,,2020-08-31 17:00:56,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
993F1AD6-2EEC-9908-167A-EBE5D712C711,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:01:00,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
993F1AD6-2EEC-9908-167A-EBE5D712C711,packageid,microsoft.internetexplorer.default,2020-08-31 17:01:00,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
993F1AD6-2EEC-9908-167A-EBE5D712C711,host,,2020-08-31 17:01:00,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
35C9248C-BFDF-A26C-8E2C-1BC478B9B75D,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:01:00,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
35C9248C-BFDF-A26C-8E2C-1BC478B9B75D,host,,2020-08-31 17:01:00,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
80A6E834-33B4-4CF4-AE6C-12D91769613A,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:01:09,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
80A6E834-33B4-4CF4-AE6C-12D91769613A,packageid,microsoft.internetexplorer.default,2020-08-31 17:01:09,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
80A6E834-33B4-4CF4-AE6C-12D91769613A,host,,2020-08-31 17:01:09,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
C3FCDE89-BF5D-6B0C-327A-7EB44090781F,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:01:19,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
C3FCDE89-BF5D-6B0C-327A-7EB44090781F,host,,2020-08-31 17:01:19,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
4911006D-A31F-525B-ACF0-CCD82CA444B8,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:01:17,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
4911006D-A31F-525B-ACF0-CCD82CA444B8,packageid,microsoft.internetexplorer.default,2020-08-31 17:01:17,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
4911006D-A31F-525B-ACF0-CCD82CA444B8,host,,2020-08-31 17:01:17,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
F679C806-B671-50D1-E1BE-74DEEE8F0180,windows_win32,microsoft.internetexplorer.default,2020-08-31 17:01:30,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
F679C806-B671-50D1-E1BE-74DEEE8F0180,packageid,microsoft.internetexplorer.default,2020-08-31 17:01:30,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
F679C806-B671-50D1-E1BE-74DEEE8F0180,host,,2020-08-31 17:01:30,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User\ActivitiesCache.db
