HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,System Info (Current),System Info,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows Media\WMSDK\General,ComputerName,RegSz,SENSEI,,,Name of computer used by the user,False,False,2015-12-12 03:22:35.1518557,
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,MountPoints2,Devices,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2,,,,,,Mount Points - NTUSER,True,False,2015-12-12 03:23:18.8705234,
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,MountPoints2,Devices,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC,,,,,,Mount Points - NTUSER,True,False,2015-12-12 03:22:30.2611471,
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,MountPoints2,Devices,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume,,,,,,Mount Points - NTUSER,True,False,2015-12-12 03:25:21.2565978,
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,MountPoints2,Devices,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{a08efec3-a076-11e5-824f-806e6f6e6963},,,,,,Mount Points - NTUSER,True,False,2015-12-12 03:23:18.8557073,
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,MountPoints2,Devices,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\{a08efec7-a076-11e5-824f-806e6f6e6963},,,,,,Mount Points - NTUSER,True,False,2015-12-12 03:23:18.8705234,
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,UserAssist,Program Execution,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,HRZR_PGYPHNPbhag:pgbe,(plugin),UEME_CTLCUACount:ctor,"Last executed: ",Run count: 0,GUI-based programs launched from the desktop,False,False,2015-12-12 03:24:44.6679130,M:\Forensics\TrainingImages\AliHadi\Challenge3\mout\Registry\20210830110614\20210830110614_UserAssist__E_Users_Administrator_NTUSER.DAT.csv
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,UserAssist,Program Execution,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,Zvpebfbsg.Jvaqbjf.Rkcybere,(plugin),Microsoft.Windows.Explorer,"Last executed: ",Run count: 0,GUI-based programs launched from the desktop,False,False,2015-12-12 03:24:44.6679130,M:\Forensics\TrainingImages\AliHadi\Challenge3\mout\Registry\20210830110614\20210830110614_UserAssist__E_Users_Administrator_NTUSER.DAT.csv
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,UserAssist,Program Execution,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,HRZR_PGYFRFFVBA,(plugin),UEME_CTLSESSION,"Last executed: ",Run count: 2,GUI-based programs launched from the desktop,False,False,2015-12-12 03:24:44.6679130,M:\Forensics\TrainingImages\AliHadi\Challenge3\mout\Registry\20210830110614\20210830110614_UserAssist__E_Users_Administrator_NTUSER.DAT.csv
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,UserAssist,Program Execution,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,{1NP14R77-02R7-4R5Q-O744-2RO1NR5198O7}\ABGRCNQ.RKR,(plugin),{System32}\NOTEPAD.EXE,Last executed: 2015-12-12 03:24:08.9010000,Run count: 2,GUI-based programs launched from the desktop,False,False,2015-12-12 03:24:44.6679130,M:\Forensics\TrainingImages\AliHadi\Challenge3\mout\Registry\20210830110614\20210830110614_UserAssist__E_Users_Administrator_NTUSER.DAT.csv
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: User Pinned,Executable: (unknown),Pin Type: (unknown),Displays pinned Taskbar items,False,False,2015-12-12 03:22:43.1208267,M:\Forensics\TrainingImages\AliHadi\Challenge3\mout\Registry\20210830110614\20210830110614_Taskband__E_Users_Administrator_NTUSER.DAT.csv
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: TaskBar,Executable: (Directory),Pin Type: (Directory),Displays pinned Taskbar items,False,False,2015-12-12 03:22:43.1208267,M:\Forensics\TrainingImages\AliHadi\Challenge3\mout\Registry\20210830110614\20210830110614_Taskband__E_Users_Administrator_NTUSER.DAT.csv
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: Internet Explorer.lnk,Executable: Microsoft.InternetExplorer.Default,Pin Type: (unknown),Displays pinned Taskbar items,False,False,2015-12-12 03:22:43.1208267,M:\Forensics\TrainingImages\AliHadi\Challenge3\mout\Registry\20210830110614\20210830110614_Taskband__E_Users_Administrator_NTUSER.DAT.csv
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: User Pinned,Executable: (unknown),Pin Type: (unknown),Displays pinned Taskbar items,False,False,2015-12-12 03:22:43.1208267,M:\Forensics\TrainingImages\AliHadi\Challenge3\mout\Registry\20210830110614\20210830110614_Taskband__E_Users_Administrator_NTUSER.DAT.csv
M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\Users\Administrator\NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Software\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: TaskBar,Executable: (Directory),Pin Type: (Directory),Displays pinned Taskbar items,False,False,2015-12-12 03:22:43.1208267,M:\Forensics\TrainingImages\AliHadi\Challenge3\mout\Registry\20210830110614\20210830110614_Taskband__E_Users_Administrator_NTUSER.DAT.csv
