Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
ahcache,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\ahcache.sys,-101",None,"@%systemroot%\system32\drivers\ahcache.sys,-102",System,KernelDriver,2018-09-15 07:34:18.6930304,,,system32\DRIVERS\ahcache.sys,,
AJRouter,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\AJRouter.dll,-1",None,"@%SystemRoot%\system32\AJRouter.dll,-2",Manual,Win32ShareProcess,2018-09-15 07:35:10.7444385,2018-09-15 07:34:18.6930304,,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,
ALG,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\Alg.exe,-113",None,"@%SystemRoot%\system32\Alg.exe,-112",Manual,Win32OwnProcess,2018-09-15 07:34:18.6930304,,,%SystemRoot%\System32\alg.exe,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
AmdK8,ROOT\ControlSet001\Services,,None,"@cpu.inf,%AmdK8.SvcDesc%;AMD K8 Processor Driver",Manual,KernelDriver,2018-09-15 07:33:26.5009840,,Extended Base,\SystemRoot\System32\drivers\amdk8.sys,,
AmdPPM,ROOT\ControlSet001\Services,,None,"@cpu.inf,%AmdPPM.SvcDesc%;AMD Processor Driver",Manual,KernelDriver,2019-05-26 08:49:16.7221783,2019-05-26 08:49:20.3470987,Extended Base,\SystemRoot\System32\drivers\amdppm.sys,,
amdsata,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2019-03-19 20:55:19.7720837,2018-09-15 07:33:19.3128606,SCSI miniport,System32\drivers\amdsata.sys,,
amdsbs,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2019-03-19 20:55:19.7720837,2019-05-26 08:26:56.2379873,SCSI miniport,System32\drivers\amdsbs.sys,,
amdxata,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2019-03-19 20:55:19.7720837,2018-09-15 07:33:19.3128606,SCSI miniport,System32\drivers\amdxata.sys,,
AppID,ROOT\ControlSet001\Services,"@%systemroot%\system32\srpapi.dll,-101",None,"@%systemroot%\system32\srpapi.dll,-100",Manual,KernelDriver,2018-09-15 07:34:18.6930304,2018-09-15 07:34:18.6930304,,system32\drivers\appid.sys,,
AppIDSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\appidsvc.dll,-101",None,"@%systemroot%\system32\appidsvc.dll,-100",Manual,Win32ShareProcess,2018-09-15 07:35:10.7444385,2018-09-15 07:34:18.6930304,ProfSvc_Group,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege
Appinfo,ROOT\ControlSet001\Services,"@%systemroot%\system32\appinfo.dll,-101",None,"@%systemroot%\system32\appinfo.dll,-100",Manual,Win32ShareProcess,2018-09-15 07:35:10.7288121,2018-09-15 07:34:18.6930304,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeCreatePermanentPrivilege SeLoadDriverPrivilege
applockerfltr,ROOT\ControlSet001\Services,"@%systemroot%\system32\srpapi.dll,-103",None,"@%systemroot%\system32\srpapi.dll,-102",Manual,KernelDriver,2018-09-15 07:34:18.6930304,,,system32\drivers\applockerfltr.sys,,
AppMgmt,ROOT\ControlSet001\Services,"@appmgmts.dll,-3251",None,"@appmgmts.dll,-3250",Manual,Win32ShareProcess,2018-09-15 09:10:07.4943157,2018-09-15 09:10:07.4943157,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeShutdownPrivilege SeTakeOwnershipPrivilege
AppReadiness,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\AppReadiness.dll,-1001",None,"@%SystemRoot%\System32\AppReadiness.dll,-1000",Manual,Win32ShareProcess,2018-09-15 07:34:18.6930304,2018-09-15 07:34:18.6930304,,%SystemRoot%\System32\svchost.exe -k AppReadiness -p,%SystemRoot%\system32\AppReadiness.dll,SeImpersonatePrivilege SeTcbPrivilege SeBackupPrivilege SeRestorePrivilege SeProfileSingleProcessPrivilege
AppVClient,ROOT\ControlSet001\Services,"@%systemroot%\system32\AppVClient.exe,-101",None,"@%systemroot%\system32\AppVClient.exe,-102",Disabled,Win32OwnProcess,2018-09-15 09:10:07.4943157,,,%systemroot%\system32\AppVClient.exe,,
AppvStrm,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\AppvStrm.sys,-102",None,"@%systemroot%\system32\drivers\AppvStrm.sys,-101",Manual,FileSystemDriver,2018-09-15 09:10:07.4943157,,FSFilter HSM,\SystemRoot\system32\drivers\AppvStrm.sys,,
AppvVemgr,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\AppvVemgr.sys,-102",None,"@%systemroot%\system32\drivers\AppvVemgr.sys,-101",Manual,FileSystemDriver,2018-09-15 09:10:07.4943157,,FSFilter Activity Monitor,\SystemRoot\system32\drivers\AppvVemgr.sys,,
AppvVfs,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\AppvVfs.sys,-102",None,"@%systemroot%\system32\drivers\AppvVfs.sys,-101",Manual,FileSystemDriver,2018-09-15 09:10:07.4943157,,FSFilter Activity Monitor,\SystemRoot\system32\drivers\AppvVfs.sys,,
AppXSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\appxdeploymentserver.dll,-2",None,"@%SystemRoot%\system32\appxdeploymentserver.dll,-1",Manual,Win32ShareProcess,2018-09-15 07:34:18.6930304,,,%systemroot%\system32\svchost.exe -k wsappx -p,,SeTcbPrivilege SeIncreaseBasePriorityPrivilege SeCreatePermanentPrivilege SeSecurityPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeRestorePrivilege SeTakeOwnershipPrivilege SeBackupPrivilege SeCreateSymbolicLinkPrivilege
arcsas,ROOT\ControlSet001\Services,,None,"@arcsas.inf,%arcsas_ServiceName%;Adaptec SAS/SATA-II RAID Storport's Miniport Driver",Boot,KernelDriver,2019-03-19 20:55:19.7720837,2018-09-15 07:33:19.4222452,SCSI miniport,System32\drivers\arcsas.sys,,
AssignedAccessManagerSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\assignedaccessmanagersvc.dll,-101",None,"@%SystemRoot%\system32\assignedaccessmanagersvc.dll,-100",Manual,Win32ShareProcess,2018-09-15 09:10:09.9882065,2018-09-15 09:10:07.4943157,,%SystemRoot%\system32\svchost.exe -k AssignedAccessManagerSvc,,
AsyncMac,ROOT\ControlSet001\Services,"@%systemroot%\system32\mprmsg.dll,-32000",None,"@%systemroot%\system32\mprmsg.dll,-32000",Manual,KernelDriver,2018-09-15 07:33:22.0474728,,,\SystemRoot\System32\drivers\asyncmac.sys,,
atapi,ROOT\ControlSet001\Services,,None,"@mshdc.inf,%idechannel.DeviceDesc%;IDE Channel",Boot,KernelDriver,2019-05-26 08:49:19.4567201,,SCSI Miniport,System32\drivers\atapi.sys,,
AudioEndpointBuilder,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\AudioEndpointBuilder.dll,-205",None,"@%SystemRoot%\system32\AudioEndpointBuilder.dll,-204",Automatic,Win32ShareProcess,2018-09-15 07:36:47.4872345,2018-09-15 07:34:18.6930304,AudioGroup,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege
Audiosrv,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\audiosrv.dll,-201",None,"@%SystemRoot%\system32\audiosrv.dll,-200",Automatic,Win32OwnProcess,2018-09-15 07:36:47.4872345,2018-09-15 07:34:18.6930304,AudioGroup,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeIncreaseWorkingSetPrivilege
AxInstSV,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\AxInstSV.dll,-104",None,"@%SystemRoot%\system32\AxInstSV.dll,-103",Manual,Win32ShareProcess,2018-09-15 07:34:18.6930304,2018-09-15 07:34:18.6930304,,%SystemRoot%\system32\svchost.exe -k AxInstSVGroup,,SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeBackupPrivilege SeRestorePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
b06bdrv,ROOT\ControlSet001\Services,,None,"@netbvbda.inf,%vbd_srv_desc%;QLogic Network Adapter VBD",Boot,KernelDriver,2019-03-19 20:55:19.7720837,2019-03-19 20:55:16.5847089,System Bus Extender,System32\drivers\bxvbda.sys,,
bam,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\bam.sys,-101",None,"@%SystemRoot%\system32\drivers\bam.sys,-100",System,KernelDriver,2019-03-19 20:55:19.9752372,,,system32\drivers\bam.sys,,
BasicDisplay,ROOT\ControlSet001\Services,,None,,System,KernelDriver,2019-05-26 08:49:22.6754352,2018-09-15 07:33:26.4228523,Video,\SystemRoot\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_5103ac179273be89\BasicDisplay.sys,,
BasicRender,ROOT\ControlSet001\Services,,None,,System,KernelDriver,2019-05-26 08:49:15.0511742,2018-09-15 07:33:26.4384776,Video,\SystemRoot\System32\DriverStore\FileRepository\basicrender.inf_amd64_0b8d03c3bc0e7fd9\BasicRender.sys,,
BattC,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-09-15 07:34:18.6930304,,,,,
BcastDVRUserService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\BcastDVRUserService.dll,-101",None,"@%SystemRoot%\system32\BcastDVRUserService.dll,-100",Manual,96,2018-09-15 07:34:18.6930304,2018-09-15 07:34:18.6930304,,%SystemRoot%\system32\svchost.exe -k BcastDVRUserService,,
BcastDVRUserService_17144,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\BcastDVRUserService.dll,-101",None,BcastDVRUserService_17144,Manual,224,2019-05-26 08:49:27.7845818,,,C:\Windows\system32\svchost.exe -k BcastDVRUserService,,
bcmfn2,ROOT\ControlSet001\Services,,None,"@bcmfn2.inf,%bcmfn2.SVCDESC%;bcmfn2 Service",Manual,KernelDriver,2018-09-15 07:33:19.5785084,,Extended Base,\SystemRoot\System32\drivers\bcmfn2.sys,,
BDESVC,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\bdesvc.dll,-101",None,"@%SystemRoot%\system32\bdesvc.dll,-100",Manual,Win32ShareProcess,2018-09-15 09:10:09.9882065,2018-09-15 09:10:07.4943157,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeSystemEnvironmentPrivilege SeBackupPrivilege SeRestorePrivilege
Beep,ROOT\ControlSet001\Services,,None,Beep,System,KernelDriver,2018-09-15 07:34:18.6930304,,Base,,,
BFE,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\bfe.dll,-1002",None,"@%SystemRoot%\system32\bfe.dll,-1001",Automatic,Win32ShareProcess,2018-09-15 07:34:18.6930304,2018-09-15 07:34:18.6930304,NetworkProvider,%systemroot%\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,,SeAuditPrivilege
bindflt,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\bindflt.sys,-101",None,"@%systemroot%\system32\drivers\bindflt.sys,-100",Manual,FileSystemDriver,2018-09-15 07:34:18.6930304,2018-09-15 07:34:18.6930304,FSFilter Top,\SystemRoot\system32\drivers\bindflt.sys,,
BITS,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\qmgr.dll,-1001",None,"@%SystemRoot%\system32\qmgr.dll,-1000",Automatic,Win32ShareProcess,2019-05-26 08:27:36.1908937,2018-09-15 07:34:18.6930304,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,,SeCreateGlobalPrivilege SeImpersonatePrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeDebugPrivilege
BluetoothUserService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\Microsoft.Bluetooth.UserService.dll,-102",None,"@%SystemRoot%\system32\Microsoft.Bluetooth.UserService.dll,-101",Manual,96,2018-09-15 07:35:10.7288121,2018-09-15 07:34:18.6930304,,%SystemRoot%\system32\svchost.exe -k BthAppGroup -p,,
BluetoothUserService_17144,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\Microsoft.Bluetooth.UserService.dll,-102",None,BluetoothUserService_17144,Manual,224,2019-05-26 08:49:27.8002640,,,C:\Windows\system32\svchost.exe -k BthAppGroup -p,,
bowser,ROOT\ControlSet001\Services,"@%systemroot%\system32\wkssvc.dll,-2000",None,"@%systemroot%\system32\wkssvc.dll,-2001",Manual,FileSystemDriver,2018-09-15 07:34:18.6930304,,Network,system32\DRIVERS\bowser.sys,,
BrokerInfrastructure,ROOT\ControlSet001\Services,"@%windir%\system32\bisrv.dll,-101",None,"@%windir%\system32\bisrv.dll,-100",Automatic,Win32ShareProcess,2018-09-15 07:34:18.6930304,2018-09-15 07:34:18.6930304,COM Infrastructure,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeDebugPrivilege SeImpersonatePrivilege SeShutdownPrivilege SeTcbPrivilege SeProfileSingleProcessPrivilege
BTAGService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\BTAGService.dll,-102",None,"@%SystemRoot%\system32\BTAGService.dll,-101",Manual,Win32ShareProcess,2018-09-15 07:35:10.7288121,2018-09-15 07:34:18.6930304,,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted,,SeChangeNotifyPrivilege SeIncreaseWorkingSetPrivilege SeCreateGlobalPrivilege
BthAvctpSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\BthAvctpSvc.dll,-102",None,"@%SystemRoot%\system32\BthAvctpSvc.dll,-101",Manual,Win32ShareProcess,2018-09-15 07:35:10.7288121,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeChangeNotifyPrivilege SeIncreaseWorkingSetPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
BthEnum,ROOT\ControlSet001\Services,,None,"@bth.inf,%BthEnum.SVCDESC%;Bluetooth Enumerator Service",Manual,KernelDriver,2019-03-19 13:19:20.9735318,2018-09-15 07:33:29.0949653,,\SystemRoot\System32\drivers\BthEnum.sys,,
BthHFEnum,ROOT\ControlSet001\Services,,None,"@bthhfenum.inf,%BthHFEnum.SVCDESC%;Bluetooth Hands-Free Audio Profile",Manual,KernelDriver,2019-03-19 13:19:20.9735318,,Extended Base,\SystemRoot\System32\drivers\bthhfenum.sys,,
BthLEEnum,ROOT\ControlSet001\Services,,None,"@bthleenum.inf,%BthLEEnum.SVCDESC%;Bluetooth Low Energy Driver",Manual,KernelDriver,2018-09-15 07:33:29.3918653,2018-09-15 07:33:29.3918653,,\SystemRoot\System32\drivers\Microsoft.Bluetooth.Legacy.LEEnumerator.sys,,
BthMini,ROOT\ControlSet001\Services,,None,"@bth.inf,%BTHMINI.SvcDesc%;Bluetooth Radio Driver",Manual,KernelDriver,2019-03-19 13:19:20.9735318,,PNP Filter,\SystemRoot\System32\drivers\BTHMINI.sys,,
BTHMODEM,ROOT\ControlSet001\Services,,None,"@mdmbtmdm.inf,%BthModem.DisplayName%;Bluetooth Modem Communications Driver",Manual,KernelDriver,2018-09-15 07:33:32.5171370,,,\SystemRoot\System32\drivers\bthmodem.sys,,
BTHPORT,ROOT\ControlSet001\Services,,None,"@bth.inf,%BTHPORT.SvcDesc%;Bluetooth Port Driver",Manual,KernelDriver,2019-03-19 13:19:20.9735318,2019-03-19 13:19:20.9735318,PNP Filter,\SystemRoot\System32\drivers\BTHport.sys,,
bthserv,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\bthserv.dll,-102",None,"@%SystemRoot%\System32\bthserv.dll,-101",Manual,Win32ShareProcess,2018-09-15 07:35:10.7288121,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
BTHUSB,ROOT\ControlSet001\Services,,None,"@bth.inf,%BTHUSB.SvcDesc%;Bluetooth Radio USB Driver",Manual,KernelDriver,2019-03-19 13:19:20.9735318,,PNP Filter,\SystemRoot\System32\drivers\BTHUSB.sys,,
bttflt,ROOT\ControlSet001\Services,,None,"@virtdisk.inf,%service_desc%;Microsoft Hyper-V VHDPMEM BTT Filter",Boot,KernelDriver,2019-03-19 20:55:19.7720837,,PnP Filter,System32\drivers\bttflt.sys,,
buttonconverter,ROOT\ControlSet001\Services,,None,"@buttonconverter.inf,%btnconv.SvcDesc%;Service for Portable Device Control devices",Manual,KernelDriver,2018-09-15 07:33:30.1106805,,,\SystemRoot\System32\drivers\buttonconverter.sys,,
CAD,ROOT\ControlSet001\Services,,None,"@ChargeArbitration.inf,%CAD_DevDesc%;Charge Arbitration Driver",Manual,KernelDriver,2018-09-15 07:33:13.3748411,,,\SystemRoot\System32\drivers\CAD.sys,,
camsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\CapabilityAccessManager.dll,-2",None,"@%SystemRoot%\system32\CapabilityAccessManager.dll,-1",Manual,Win32ShareProcess,2018-09-15 07:34:18.6774036,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k appmodel -p,,SeImpersonatePrivilege SeDebugPrivilege SeTcbPrivilege
CapImg,ROOT\ControlSet001\Services,,None,"@capimg.inf,%CapImgHid_Service%;HID driver for CapImg touch screen",Manual,KernelDriver,2018-09-15 07:33:19.0628385,,,\SystemRoot\System32\drivers\capimg.sys,,
CaptureService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\CaptureService.dll,-101",None,"@%SystemRoot%\system32\CaptureService.dll,-100",Manual,96,2018-09-15 07:34:18.6774036,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeImpersonatePrivilege
CaptureService_17144,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\CaptureService.dll,-101",None,CaptureService_17144,Manual,224,2019-05-26 08:49:27.8002640,,,C:\Windows\system32\svchost.exe -k LocalService -p,,
cbdhsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\cbdhsvc.dll,-101",None,"@%SystemRoot%\system32\cbdhsvc.dll,-100",Manual,96,2018-09-15 07:34:18.6774036,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k ClipboardSvcGroup -p,,SeImpersonatePrivilege
cbdhsvc_17144,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\cbdhsvc.dll,-101",None,cbdhsvc_17144,Manual,224,2019-05-26 08:49:27.8002640,,,C:\Windows\system32\svchost.exe -k ClipboardSvcGroup -p,,
cdfs,ROOT\ControlSet001\Services,ISO9660/Joliet File System Reader for CD/DVDs. (Core) (All pieces),None,CD/DVD File System Reader,Disabled,FileSystemDriver,2018-09-15 07:34:18.6774036,,Boot File System,system32\DRIVERS\cdfs.sys,,
CDPSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\cdpsvc.dll,-101",None,"@%SystemRoot%\system32\cdpsvc.dll,-100",Automatic,Win32ShareProcess,2018-09-15 07:35:10.7288121,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeImpersonatePrivilege
CDPUserSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\cdpusersvc.dll,-101",None,"@%SystemRoot%\system32\cdpusersvc.dll,-100",Automatic,96,2018-09-15 07:34:18.6774036,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup,,SeImpersonatePrivilege
CDPUserSvc_17144,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\cdpusersvc.dll,-101",None,CDPUserSvc_17144,Automatic,224,2019-05-26 08:49:27.8002640,,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,
cdrom,ROOT\ControlSet001\Services,,None,"@cdrom.inf,%cdrom_ServiceDesc%;CD-ROM Driver",System,KernelDriver,2019-05-26 08:49:19.6285502,2019-03-19 12:59:30.4322883,SCSI CDROM Class,\SystemRoot\System32\drivers\cdrom.sys,,
CertPropSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\certprop.dll,-12",None,"@%SystemRoot%\System32\certprop.dll,-11",Manual,Win32ShareProcess,2018-09-15 07:35:10.7288121,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k netsvcs,,SeCreateGlobalPrivilege SeTcbPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeTakeOwnershipPrivilege SeSecurityPrivilege
cht4iscsi,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2019-03-19 20:55:19.7720837,2018-09-15 07:33:22.5006364,SCSI Miniport,System32\drivers\cht4sx64.sys,,
cht4vbd,ROOT\ControlSet001\Services,,None,"@cht4vx64.inf,%cht4vbd.generic%;Chelsio Virtual Bus Driver",Manual,KernelDriver,2018-09-15 07:33:22.5631425,2018-09-15 07:33:22.5631425,System Bus Extender,\SystemRoot\System32\drivers\cht4vx64.sys,,
circlass,ROOT\ControlSet001\Services,,None,"@circlass.inf,%circlass.SVCDESC%;Consumer IR Devices",Manual,KernelDriver,2018-09-15 07:33:13.8123798,2018-09-15 07:33:13.8123798,Extended Base,\SystemRoot\System32\drivers\circlass.sys,,
CldFlt,ROOT\ControlSet001\Services,,None,Windows Cloud Files Filter Driver,Automatic,FileSystemDriver,2018-09-15 07:34:18.6774036,,FSFilter HSM,system32\drivers\cldflt.sys,,
CLFS,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\clfs.sys,-101",None,"@%SystemRoot%\system32\drivers\clfs.sys,-100",Boot,KernelDriver,2018-09-15 07:34:18.6774036,2018-09-15 07:34:18.6774036,Filter,System32\drivers\CLFS.sys,,
ClipSVC,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\ClipSVC.dll,-104",None,"@%SystemRoot%\system32\ClipSVC.dll,-103",Manual,Win32ShareProcess,2018-09-15 07:35:10.7288121,2019-03-19 20:55:32.2881521,,%SystemRoot%\System32\svchost.exe -k wsappx -p,,SeCreateGlobalPrivilege SeChangeNotifyPrivilege SeSystemEnvironmentPrivilege
clr_optimization_v4.0.30319_32,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-09-15 07:34:18.6774036,,,,,SeCreateGlobalPrivilege SeChangeNotifyPrivilege SeIncreaseBasePriorityPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeShutdownPrivilege
clr_optimization_v4.0.30319_64,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-09-15 07:34:18.6774036,,,,,SeCreateGlobalPrivilege SeChangeNotifyPrivilege SeIncreaseBasePriorityPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeShutdownPrivilege
CmBatt,ROOT\ControlSet001\Services,,None,"@cmbatt.inf,%CmBatt.SvcDesc%;Microsoft ACPI Control Method Battery Driver",Manual,KernelDriver,2019-05-26 08:49:16.7221783,,,\SystemRoot\System32\drivers\CmBatt.sys,,
CNG,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2018-09-15 07:34:18.6774036,,Core,System32\Drivers\cng.sys,,
cnghwassist,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\cnghwassist.sys,-100",None,"@%SystemRoot%\system32\drivers\cnghwassist.sys,-100",Disabled,KernelDriver,2019-03-19 20:57:05.1738320,,Base,System32\DRIVERS\cnghwassist.sys,,
CompositeBus,ROOT\ControlSet001\Services,,None,"@compositebus.inf,%CompositeBus.SVCDESC%;Composite Bus Enumerator Driver",Manual,KernelDriver,2019-05-26 08:49:15.0511742,2019-03-19 20:55:19.8812907,Extended Base,\SystemRoot\System32\DriverStore\FileRepository\compositebus.inf_amd64_e4d35af746093dc3\CompositeBus.sys,,
COMSysApp,ROOT\ControlSet001\Services,"@comres.dll,-948",None,"@comres.dll,-947",Manual,Win32OwnProcess,2018-09-15 07:34:18.6774036,,,%SystemRoot%\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235},,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeDebugPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege
condrv,ROOT\ControlSet001\Services,,None,Console Driver,Manual,KernelDriver,2018-09-15 07:34:18.6774036,,Base,System32\drivers\condrv.sys,,
ConsentUxUserSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\ConsentUxClient.dll,-101",None,"@%SystemRoot%\system32\ConsentUxClient.dll,-100",Manual,96,2018-09-15 07:34:18.6774036,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k DevicesFlow,,
ConsentUxUserSvc_17144,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\ConsentUxClient.dll,-101",None,ConsentUxUserSvc_17144,Manual,224,2019-05-26 08:49:27.8002640,,,C:\Windows\system32\svchost.exe -k DevicesFlow,,
CoreMessagingRegistrar,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\coremessaging.dll,-2",None,"@%SystemRoot%\system32\coremessaging.dll,-1",Automatic,Win32ShareProcess,2018-09-15 07:34:18.6774036,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork -p,,
CoreUI,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-09-15 07:34:18.6774036,,,,,
crypt32,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2019-03-19 20:55:31.8509899,,,,,
CryptSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\cryptsvc.dll,-1002",None,"@%SystemRoot%\system32\cryptsvc.dll,-1001",Automatic,Win32ShareProcess,2018-09-15 07:34:18.6774036,2018-09-15 07:34:18.6774036,,%SystemRoot%\system32\svchost.exe -k NetworkService -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
CSC,ROOT\ControlSet001\Services,"@%systemroot%\system32\cscsvc.dll,-203",None,"@%systemroot%\system32\cscsvc.dll,-202",System,KernelDriver,2018-09-15 09:10:07.4943157,,network,system32\drivers\csc.sys,,
CscService,ROOT\ControlSet001\Services,"@%systemroot%\system32\cscsvc.dll,-201",None,"@%systemroot%\system32\cscsvc.dll,-200",Manual,Win32ShareProcess,2018-09-15 09:10:09.9882065,2018-09-15 09:10:07.4943157,ProfSvc_Group,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeTcbPrivilege SeImpersonatePrivilege SeIncreaseBasePriorityPrivilege
dam,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\dam.sys,-101",None,"@%SystemRoot%\system32\drivers\dam.sys,-100",System,KernelDriver,2018-09-15 07:34:18.6774036,,,system32\drivers\dam.sys,,
DCLocator,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-09-15 07:34:18.6774036,,,,,
