Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
RemoteAccess,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%Systemroot%\system32\mprdim.dll,-201",None,"@%Systemroot%\system32\mprdim.dll,-200",Disabled,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.7813154,,%SystemRoot%\System32\svchost.exe -k netsvcs,%SystemRoot%\System32\mprdim.dll,SeChangeNotifyPrivilege SeLoadDriverPrivilege SeImpersonatePrivilege SeAuditPrivilege
RemoteRegistry,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@regsvc.dll,-2",None,"@regsvc.dll,-1",Disabled,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.7813154,,%SystemRoot%\system32\svchost.exe -k localService,,SeCreateGlobalPrivilege SeImpersonatePrivilege
rpcapd,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,Allows to capture traffic on this machine from a remote machine.,None,Remote Packet Capture Protocol v.0 (experimental),Manual,Win32OwnProcess,2016-06-21 09:23:01.9223365,,,"""%ProgramFiles(x86)%\WinPcap\rpcapd.exe"" -d -f ""%ProgramFiles(x86)%\WinPcap\rpcapd.ini""",,
RpcEptMapper,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%windir%\system32\RpcEpMap.dll,-1002",None,"@%windir%\system32\RpcEpMap.dll,-1001",Automatic,Win32ShareProcess,2013-08-22 13:25:43.5202917,2013-08-22 13:25:43.4890351,COM Infrastructure,%SystemRoot%\system32\svchost.exe -k RPCSS,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeCreateGlobalPrivilege
RpcLocator,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%systemroot%\system32\Locator.exe,-3",None,"@%systemroot%\system32\Locator.exe,-2",Manual,Win32OwnProcess,2013-08-22 15:37:10.2813158,,,%SystemRoot%\system32\locator.exe,,SeChangeNotifyPrivilege
RpcSs,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@combase.dll,-5011",None,"@combase.dll,-5010",Automatic,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.8281909,COM Infrastructure,%SystemRoot%\system32\svchost.exe -k rpcss,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
rspndr,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@%SystemRoot%\system32\lltdres.dll,-5",Automatic,KernelDriver,2013-08-22 14:45:53.2769517,2013-08-22 14:45:57.2441863,NDIS,\SystemRoot\system32\DRIVERS\rspndr.sys,,
s3cap,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Manual,KernelDriver,2014-03-18 10:19:11.6657649,2013-08-22 15:33:17.9844415,Video,\SystemRoot\System32\drivers\vms3cap.sys,,
SamSs,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\samsrv.dll,-2",None,"@%SystemRoot%\system32\samsrv.dll,-1",Automatic,Win32ShareProcess,2013-08-22 15:37:10.2656908,,MS_WindowsLocalValidation,%SystemRoot%\system32\lsass.exe,,
sbp2port,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@sbp2.inf,%sbp2_ServiceDesc%;SBP-2 Transport/Protocol Bus Driver",Boot,KernelDriver,2016-06-21 08:14:37.8961764,,,System32\drivers\sbp2port.sys,,
SCardSvr,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\SCardSvr.dll,-5",None,"@%SystemRoot%\System32\SCardSvr.dll,-1",Disabled,Win32ShareProcess,2013-08-22 15:37:10.2656908,2013-08-22 15:37:09.8125661,SmartCardGroup,%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation,,SeCreateGlobalPrivilege SeChangeNotifyPrivilege
ScDeviceEnum,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\ScDeviceEnum.dll,-101",None,"@%SystemRoot%\System32\ScDeviceEnum.dll,-100",Manual,Win32ShareProcess,2013-08-22 15:37:10.2656908,2013-08-22 15:37:09.8125661,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted,,SeCreateGlobalPrivilege SeTcbPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeTakeOwnershipPrivilege SeSecurityPrivilege
scfilter,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\drivers\scfilter.sys,-12",None,"@%SystemRoot%\System32\drivers\scfilter.sys,-11",Manual,KernelDriver,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.8125661,PnP Filter,System32\DRIVERS\scfilter.sys,,
Schedule,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\schedsvc.dll,-101",None,"@%SystemRoot%\system32\schedsvc.dll,-100",Automatic,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.7813154,SchedulerGroup,%systemroot%\system32\svchost.exe -k netsvcs,,SeIncreaseQuotaPrivilege SeChangeNotifyPrivilege SeAuditPrivilege SeImpersonatePrivilege SeAssignPrimaryTokenPrivilege SeTcbPrivilege SeRestorePrivilege
SCPolicySvc,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\certprop.dll,-14",None,"@%SystemRoot%\System32\certprop.dll,-13",Manual,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.7813154,,%SystemRoot%\system32\svchost.exe -k netsvcs,,SeCreateGlobalPrivilege SeTcbPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
sdbus,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Manual,KernelDriver,2014-03-18 10:18:07.5246177,2014-03-18 10:18:07.5246177,System Bus Extender,\SystemRoot\System32\drivers\sdbus.sys,,
sdstor,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@sdstor.inf,%sdstor_ServiceDesc%;SD Storage Port Driver",Manual,KernelDriver,2014-03-18 10:22:56.1011069,2014-03-18 10:18:07.5246177,,\SystemRoot\System32\drivers\sdstor.sys,,
secdrv,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,Security Driver,Automatic,KernelDriver,2013-08-22 15:37:10.2813158,,,,,
seclogon,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\seclogon.dll,-7000",None,"@%SystemRoot%\system32\seclogon.dll,-7001",Manual,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.8125661,,%windir%\system32\svchost.exe -k netsvcs,,SeTcbPrivilege SeRestorePrivilege SeBackupPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeImpersonatePrivilege
SENS,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\Sens.dll,-201",None,"@%SystemRoot%\system32\Sens.dll,-200",Automatic,Win32ShareProcess,2013-08-22 15:37:10.2656908,2013-08-22 15:37:09.8281909,ProfSvc_Group,%SystemRoot%\system32\svchost.exe -k netsvcs,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeTcbPrivilege
SensrSvc,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\sensrsvc.dll,-1001",None,"@%SystemRoot%\System32\sensrsvc.dll,-1000",Manual,Win32ShareProcess,2014-03-18 09:43:20.2756512,2014-03-18 09:43:20.2444007,,%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation,,SeChangeNotifyPrivilege
SerCx,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,Serial UART Support Library,Manual,KernelDriver,2013-08-22 15:37:10.2969410,,,system32\drivers\SerCx.sys,,
SerCx2,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,Serial UART Support Library,Manual,KernelDriver,2013-08-22 15:37:10.2813158,,,system32\drivers\SerCx2.sys,,
Serenum,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@msports.inf,%Serenum.SVCDESC%;Serenum Filter Driver",Manual,KernelDriver,2014-03-18 10:19:11.6657649,,PNP Filter,\SystemRoot\System32\drivers\serenum.sys,,
Serial,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@msports.inf,%Serial.SVCDESC%;Serial port driver",Manual,KernelDriver,2014-03-18 10:22:47.5073576,,Extended base,\SystemRoot\System32\drivers\serial.sys,,
sermouse,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@msmouse.inf,%sermouse.SvcDesc%;Serial Mouse Driver",Manual,KernelDriver,2013-08-22 15:33:25.7344449,,Pointer Port,\SystemRoot\System32\drivers\sermouse.sys,,
SessionEnv,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\SessEnv.dll,-1027",None,"@%SystemRoot%\System32\SessEnv.dll,-1026",Manual,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.7813154,,%SystemRoot%\System32\svchost.exe -k netsvcs,%SystemRoot%\system32\sessenv.dll,SeBackupPrivilege SeRestorePrivilege SeTakeOwnershipPrivilege SeImpersonatePrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeManageVolumePrivilege SeCreateSymbolicLinkPrivilege
sfloppy,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@flpydisk.inf,%sfloppy_devdesc%;High-Capacity Floppy Disk Drive",Manual,KernelDriver,2013-08-22 14:48:03.1653591,,,\SystemRoot\System32\drivers\sfloppy.sys,,
SharedAccess,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\ipnathlp.dll,-107",None,"@%SystemRoot%\system32\ipnathlp.dll,-106",Disabled,Win32ShareProcess,2013-08-22 15:37:10.2656908,2013-08-22 15:37:09.7813154,,%SystemRoot%\System32\svchost.exe -k netsvcs,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeLoadDriverPrivilege SeTakeOwnershipPrivilege
ShellHWDetection,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\shsvcs.dll,-12289",None,"@%SystemRoot%\System32\shsvcs.dll,-12288",Automatic,Win32ShareProcess,2013-08-22 15:37:10.2656908,2013-08-22 15:37:09.8125661,ShellSvcGroup,%SystemRoot%\System32\svchost.exe -k netsvcs,,SeImpersonatePrivilege SeSystemEnvironmentPrivilege
SiSRaid2,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Boot,KernelDriver,2016-06-21 08:14:37.8961764,2013-08-22 15:33:22.5625722,SCSI Miniport,System32\drivers\SiSRaid2.sys,,
SiSRaid4,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Boot,KernelDriver,2016-06-21 08:14:37.8961764,2013-08-22 15:33:22.5781956,SCSI Miniport,System32\drivers\sisraid4.sys,,
SkypeUpdate,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"Enables the detection, download and installation of updates for Skype.",None,Skype Updater,Automatic,Win32OwnProcess,2016-06-21 08:59:08.4503647,,,"""C:\Program Files (x86)\Skype\Updater\Updater.exe""",,SeAssignPrimaryTokenPrivilege SeChangeNotifyPrivilege SeIncreaseQuotaPrivilege SeIncreaseWorkingSetPrivilege SeTcbPrivilege
smphost,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\smphost.dll,-101",None,"@%SystemRoot%\System32\smphost.dll,-102",Manual,Win32OwnProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.8281909,,%SystemRoot%\System32\svchost.exe -k smphost,,
SMSvcHost 4.0.0.0,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Disabled,Adapter,2013-08-22 15:37:09.8125661,,,,,
SNMPTRAP,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\snmptrap.exe,-4",None,"@%SystemRoot%\system32\snmptrap.exe,-3",Manual,Win32OwnProcess,2013-08-22 15:37:10.2813158,,,%SystemRoot%\System32\snmptrap.exe,,SeChangeNotifyPrivilege
spaceport,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@spaceport.inf,%Spaceport_ServiceDesc%;Storage Spaces Driver",Boot,KernelDriver,2016-06-21 11:40:41.5591900,2016-06-21 08:14:37.6621367,System Bus Extender,System32\drivers\spaceport.sys,,
SpbCx,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,Simple Peripheral Bus Support Library,Manual,KernelDriver,2013-08-22 15:37:10.2813158,,,system32\drivers\SpbCx.sys,,
Spooler,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%systemroot%\system32\spoolsv.exe,-2",None,"@%systemroot%\system32\spoolsv.exe,-1",Automatic,"Win32OwnProcess, InteractiveProcess",2013-08-22 15:37:10.2813158,,SpoolerGroup,%SystemRoot%\System32\spoolsv.exe,,SeTcbPrivilege SeImpersonatePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeAssignPrimaryTokenPrivilege SeLoadDriverPrivilege
sppsvc,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\sppsvc.exe,-100",None,"@%SystemRoot%\system32\sppsvc.exe,-101",Automatic,Win32OwnProcess,2013-08-22 15:37:10.2813158,,,%SystemRoot%\system32\sppsvc.exe,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
srv,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%systemroot%\system32\srvsvc.dll,-103",None,"@%systemroot%\system32\srvsvc.dll,-102",Automatic,FileSystemDriver,2013-08-22 15:37:10.2813158,,Network,System32\DRIVERS\srv.sys,,
srv2,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%systemroot%\system32\srvsvc.dll,-105",None,"@%systemroot%\system32\srvsvc.dll,-104",Manual,FileSystemDriver,2013-08-22 15:37:10.2813158,,Network,System32\DRIVERS\srv2.sys,,
srvnet,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Manual,FileSystemDriver,2013-08-22 14:45:57.5722186,2016-06-21 01:41:11.1366181,Network,System32\DRIVERS\srvnet.sys,,
SSDPSRV,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%systemroot%\system32\ssdpsrv.dll,-101",None,"@%systemroot%\system32\ssdpsrv.dll,-100",Manual,Win32ShareProcess,2013-08-22 15:39:37.1719439,2013-08-22 15:37:09.8438170,,%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
SstpSvc,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\sstpsvc.dll,-201",None,"@%SystemRoot%\system32\sstpsvc.dll,-200",Manual,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.8281909,,%SystemRoot%\system32\svchost.exe -k LocalService,,SeChangeNotifyPrivilege
stexstor,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Boot,KernelDriver,2016-06-21 08:14:37.8961764,2013-08-22 15:33:24.2656932,SCSI Miniport,System32\drivers\stexstor.sys,,
stisvc,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\wiaservc.dll,-10",None,"@%SystemRoot%\system32\wiaservc.dll,-9",Manual,Win32OwnProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.7969409,,%SystemRoot%\system32\svchost.exe -k imgsvc,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
storahci,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@mshdc.inf,%storahci_ServiceDescription%;Microsoft Standard SATA AHCI Driver",Boot,KernelDriver,2016-06-21 11:40:41.6056012,2013-08-22 15:33:23.7188185,SCSI Miniport,System32\drivers\storahci.sys,,
storflt,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@%SystemRoot%\system32\vmstorfltres.dll,-1000",Boot,KernelDriver,2016-06-21 08:14:37.8961764,2013-08-22 14:45:30.8735062,Extended Base,system32\DRIVERS\vmstorfl.sys,,
stornvme,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@stornvme.inf,%StorNVMe_ServiceDesc%;Microsoft Standard NVM Express Driver",Boot,KernelDriver,2016-06-21 08:14:37.8961764,2014-03-18 10:18:07.5246177,SCSI Miniport,System32\drivers\stornvme.sys,,
StorSvc,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\StorSvc.dll,-101",None,"@%SystemRoot%\System32\StorSvc.dll,-100",Manual,Win32ShareProcess,2013-08-22 15:37:10.2969410,2013-08-22 15:37:09.7969409,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted,,SeLoadDriverPrivilege
storvsc,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Boot,KernelDriver,2016-06-21 08:14:37.8961764,2013-08-22 15:33:17.9688160,Base,System32\drivers\storvsc.sys,,
storvsp,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Manual,KernelDriver,2014-03-18 09:43:02.2862510,,Extended Base,\SystemRoot\System32\drivers\storvsp.sys,,
svsvc,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\svsvc.dll,-102",None,"@%SystemRoot%\system32\svsvc.dll,-101",Manual,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.7813154,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted,,SeManageVolumePrivilege
swenum,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@swenum.inf,%SWENUM.SVCDESC%;Software Bus Driver",Manual,KernelDriver,2016-06-21 11:40:41.5591900,,Extended Base,\SystemRoot\System32\drivers\swenum.sys,,
swprv,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\swprv.dll,-102",None,"@%SystemRoot%\System32\swprv.dll,-103",Manual,Win32OwnProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.8125661,,%SystemRoot%\System32\svchost.exe -k swprv,,SeBackupPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeImpersonatePrivilege SeManageVolumePrivilege SeRestorePrivilege SeIncreaseBasePriorityPrivilege SeManageVolumePrivilege SeRestorePrivilege SeTcbPrivilege
Synth3dVsc,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@synth3dvsc.inf,%Synth3dVsc.SVCDESC%;Microsoft Virtual 3D Video Transport Driver",Manual,KernelDriver,2014-03-18 09:43:02.4893765,,Extended Base,\SystemRoot\System32\drivers\Synth3dVsc.sys,,
SysMain,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\sysmain.dll,-1001",None,"@%SystemRoot%\system32\sysmain.dll,-1000",Automatic,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.8438170,,%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted,,SeTcbPrivilege SeProfileSingleProcessPrivilege SeTakeOwnershipPrivilege SeDebugPrivilege SeIncreaseBasePriorityPrivilege
SystemEventsBroker,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%windir%\system32\SystemEventsBrokerServer.dll,-1002",None,"@%windir%\system32\SystemEventsBrokerServer.dll,-1001",Automatic,Win32ShareProcess,2013-08-22 15:37:10.2969410,2013-08-22 15:37:09.8125661,,%SystemRoot%\system32\svchost.exe -k DcomLaunch,,SeCreateGlobalPrivilege SeImpersonatePrivilege SeTcbPrivilege SeCreatePermanentPrivilege
TabletInputService,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\TabSvc.dll,-101",None,"@%SystemRoot%\system32\TabSvc.dll,-100",Manual,Win32ShareProcess,2013-08-22 15:37:10.2969410,2013-08-22 15:37:09.8281909,PlugPlay,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted,,SeTcbPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeCreateGlobalPrivilege
TapiSrv,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\tapisrv.dll,-10101",None,"@%SystemRoot%\system32\tapisrv.dll,-10100",Manual,Win32ShareProcess,2013-08-22 15:37:10.2969410,2013-08-22 15:37:09.8281909,,%SystemRoot%\System32\svchost.exe -k NetworkService,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege
Tcpip,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\tcpipcfg.dll,-50003",None,"@%SystemRoot%\system32\tcpipcfg.dll,-50003",Boot,KernelDriver,2013-08-22 14:45:29.8847137,2016-06-21 11:02:05.2636683,PNP_TDI,System32\drivers\tcpip.sys,,
TCPIP6,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@netip6.inf,%MS_TCPIP6.TCPIP6.ServiceDescription%;Microsoft IPv6 Protocol Driver",None,"@netip6.inf,%MS_TCPIP6.TCPIP6.ServiceDescription%;Microsoft IPv6 Protocol Driver",Manual,KernelDriver,2013-08-22 14:45:30.5253363,2016-06-21 08:15:22.0213145,,\SystemRoot\system32\DRIVERS\tcpip.sys,,
TCPIP6TUNNEL,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Disabled,Adapter,2013-08-22 14:44:34.0434111,,,,,
tcpipreg,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"Provides compatibility for legacy applications which interact with TCP/IP through the registry. If this service is stopped, certain applications may have impaired functionality.",None,TCP/IP Registry Compatibility,Automatic,KernelDriver,2013-08-22 15:37:10.2813158,,,System32\drivers\tcpipreg.sys,,
TCPIPTUNNEL,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,,Disabled,Adapter,2013-08-22 14:44:34.0434111,,,,,
tdx,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\tcpipcfg.dll,-50004",None,"@%SystemRoot%\system32\tcpipcfg.dll,-50004",System,KernelDriver,2013-08-22 14:45:29.9159638,,PNP_TDI,\SystemRoot\system32\DRIVERS\tdx.sys,,
TeamViewer,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,TeamViewer Remote Software,None,TeamViewer 11,Automatic,Win32OwnProcess,2016-06-21 00:57:41.3295146,,,"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",,
terminpt,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,,None,"@termmou.inf,%TermInpt.SVCDESC%;Microsoft Remote Desktop Input Driver",Manual,KernelDriver,2014-03-18 10:22:57.1948572,,Extended Base,\SystemRoot\System32\drivers\terminpt.sys,,
TermService,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\termsrv.dll,-267",None,"@%SystemRoot%\System32\termsrv.dll,-268",Manual,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.7656910,,%SystemRoot%\System32\svchost.exe -k NetworkService,,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege
Themes,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\System32\themeservice.dll,-8193",None,"@%SystemRoot%\System32\themeservice.dll,-8192",Automatic,Win32ShareProcess,2013-08-22 15:37:10.2969410,2013-08-22 15:37:09.8281909,ProfSvc_Group,%SystemRoot%\System32\svchost.exe -k netsvcs,,SeAssignPrimaryTokenPrivilege SeDebugPrivilege SeImpersonatePrivilege
THREADORDER,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%systemroot%\system32\mmcss.dll,-103",None,"@%systemroot%\system32\mmcss.dll,-102",Manual,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.8281909,,%SystemRoot%\system32\svchost.exe -k LocalService,,SeChangeNotifyPrivilege
TimeBroker,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%windir%\system32\TimeBrokerServer.dll,-1002",None,"@%windir%\system32\TimeBrokerServer.dll,-1001",Manual,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.7656910,,%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
TPM,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@tpm.inf,%TPMDesc%;TPM Driver",None,"@tpm.inf,%TPM%;TPM",Manual,KernelDriver,2013-08-22 14:48:56.3684846,,Boot Bus Extender,\SystemRoot\system32\drivers\tpm.sys,,
TrkWks,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,"@%SystemRoot%\system32\trkwks.dll,-2",None,"@%SystemRoot%\system32\trkwks.dll,-1",Automatic,Win32ShareProcess,2013-08-22 15:37:10.2813158,2013-08-22 15:37:09.8125661,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted,,SeRestorePrivilege SeImpersonatePrivilege
TrueKey,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Services,Service for Intel Security True Key Service,None,Intel Security True Key,Automatic,Win32OwnProcess,2016-06-21 09:34:23.0401787,,,"""C:\Program Files\TrueKey\McAfee.TrueKey.Service.exe""",,
