Extension,BatchKeyPath,ValueName,BatchValueName,TargetName,LnkName,MruPosition,OpenedOn,ExtensionLastOpened
RecentDocs,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,1,1,CloudLog (D:),CloudLog (D).lnk,36,,
RecentDocs,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,0,0,::{025A5937-A6BE-4686-A844-36FE4BEC8B6D},Power Options.lnk,37,,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,4,4,Downloads,Downloads.lnk,0,2018-04-06 12:27:08.0399072,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,5,5,Hardware and Sound,Hardware and Sound.lnk,1,,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,1,1,The Internet,The Internet.lnk,2,,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,3,3,OneDrive,OneDrive.lnk,3,,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,2,2,System and Security,System and Security.lnk,4,,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,0,0,CloudLog (D:),CloudLog (D).lnk,5,,
.txt,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt,0,0,key.txt,key.lnk,0,2018-03-27 09:23:14.9721256,
.pptx,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pptx,0,0,Operation 2nd Hand Smoke.pptx,Operation 2nd Hand Smoke.lnk,0,2018-04-04 05:31:23.8557662,
.png,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png,1,1,Huckleberry.png,Huckleberry.lnk,0,2018-03-31 04:23:25.3006980,
.png,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png,0,0,DarkWolf.png,DarkWolf.lnk,1,,
.pdf,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf,4,4,LeftUsesBoycotts.pdf,LeftUsesBoycotts.lnk,0,2018-04-06 03:56:32.0849141,
.pdf,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf,3,3,AMEN.pdf,AMEN.lnk,1,,
.pdf,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf,2,2,UKknifeBan.pdf,UKknifeBan.lnk,2,,
.pdf,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf,1,1,SelfDefenseisMurder.pdf,SelfDefenseisMurder.lnk,3,,
.pdf,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf,0,0,Getting started with OneDrive.pdf,Getting started with OneDrive.lnk,4,,
.jpg_large,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg_large,1,1,CubaDearmed.jpg_large,CubaDearmed.jpg_large.lnk,0,2018-03-30 21:22:55.9720790,
.jpg_large,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg_large,0,0,HoldMyTidePod.jpg_large,HoldMyTidePod.jpg_large.lnk,1,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,0,0,DemGun.jpg,DemGun.lnk,0,2018-04-06 08:29:08.3310755,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,2,2,Sheep.jpg,Sheep.lnk,1,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,7,7,HoldMyTidePod.jpg,HoldMyTidePod.lnk,2,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,4,4,DeathToll.jpg,DeathToll.lnk,3,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,6,6,DemLogic.jpg,DemLogic.lnk,4,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,5,5,RedGuns.jpg,RedGuns.lnk,5,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,3,3,BladeofGrass.jpg,BladeofGrass.lnk,6,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,1,1,MyTiredHead.jpg,MyTiredHead.lnk,7,,
.html,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html,1,1,"Cubs' Anthony Rizzo Praises Parkland Kids, Says 'It's too Easy to Get a Gun'.html","Cubs' Anthony Rizzo Praises Parkland Kids, Says 'It's too Easy to Get a Gun'.lnk",0,2018-03-30 04:32:26.0088129,
.html,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html,0,0,Larry King_ Time to Repeal the 'Poorly Written' Second Amendment.html,Larry King_ Time to Repeal the 'Poorly Written' Second Amendment.lnk,1,,
.docx,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx,0,0,Planning.docx,Planning.lnk,0,2018-04-05 08:32:48.7241505,
.docx,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx,3,3,Cloudy thoughts (4apr).docx,Cloudy thoughts (4apr).lnk,1,,
.docx,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx,1,1,AIRPORT INFORMATION.docx,AIRPORT INFORMATION.lnk,2,,
.docx,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx,2,2,The Cloudy Manifesto.docx,The Cloudy Manifesto.lnk,3,,
.csv,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.csv,0,0,rootkey.csv,rootkey.lnk,0,2018-04-06 12:27:08.0208999,
.csv,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.csv,0,0,rootkey.csv,rootkey.lnk,0,2018-04-06 12:27:08.0208999,
.docx,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx,0,0,Planning.docx,Planning.lnk,0,2018-04-05 08:32:48.7241505,
.docx,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx,3,3,Cloudy thoughts (4apr).docx,Cloudy thoughts (4apr).lnk,1,,
.docx,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx,1,1,AIRPORT INFORMATION.docx,AIRPORT INFORMATION.lnk,2,,
.docx,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.docx,2,2,The Cloudy Manifesto.docx,The Cloudy Manifesto.lnk,3,,
.html,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html,1,1,"Cubs' Anthony Rizzo Praises Parkland Kids, Says 'It's too Easy to Get a Gun'.html","Cubs' Anthony Rizzo Praises Parkland Kids, Says 'It's too Easy to Get a Gun'.lnk",0,2018-03-30 04:32:26.0088129,
.html,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.html,0,0,Larry King_ Time to Repeal the 'Poorly Written' Second Amendment.html,Larry King_ Time to Repeal the 'Poorly Written' Second Amendment.lnk,1,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,0,0,DemGun.jpg,DemGun.lnk,0,2018-04-06 08:29:08.3310755,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,2,2,Sheep.jpg,Sheep.lnk,1,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,7,7,HoldMyTidePod.jpg,HoldMyTidePod.lnk,2,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,4,4,DeathToll.jpg,DeathToll.lnk,3,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,6,6,DemLogic.jpg,DemLogic.lnk,4,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,5,5,RedGuns.jpg,RedGuns.lnk,5,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,3,3,BladeofGrass.jpg,BladeofGrass.lnk,6,,
.jpg,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg,1,1,MyTiredHead.jpg,MyTiredHead.lnk,7,,
.jpg_large,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg_large,1,1,CubaDearmed.jpg_large,CubaDearmed.jpg_large.lnk,0,2018-03-30 21:22:55.9720790,
.jpg_large,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.jpg_large,0,0,HoldMyTidePod.jpg_large,HoldMyTidePod.jpg_large.lnk,1,,
.pdf,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf,4,4,LeftUsesBoycotts.pdf,LeftUsesBoycotts.lnk,0,2018-04-06 03:56:32.0849141,
.pdf,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf,3,3,AMEN.pdf,AMEN.lnk,1,,
.pdf,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf,2,2,UKknifeBan.pdf,UKknifeBan.lnk,2,,
.pdf,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf,1,1,SelfDefenseisMurder.pdf,SelfDefenseisMurder.lnk,3,,
.pdf,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pdf,0,0,Getting started with OneDrive.pdf,Getting started with OneDrive.lnk,4,,
.png,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png,1,1,Huckleberry.png,Huckleberry.lnk,0,2018-03-31 04:23:25.3006980,
.png,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.png,0,0,DarkWolf.png,DarkWolf.lnk,1,,
.pptx,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.pptx,0,0,Operation 2nd Hand Smoke.pptx,Operation 2nd Hand Smoke.lnk,0,2018-04-04 05:31:23.8557662,
.txt,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\.txt,0,0,key.txt,key.lnk,0,2018-03-27 09:23:14.9721256,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,4,4,Downloads,Downloads.lnk,0,2018-04-06 12:27:08.0399072,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,5,5,Hardware and Sound,Hardware and Sound.lnk,1,,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,1,1,The Internet,The Internet.lnk,2,,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,3,3,OneDrive,OneDrive.lnk,3,,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,2,2,System and Security,System and Security.lnk,4,,
Folder,ROOT\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,0,0,CloudLog (D:),CloudLog (D).lnk,5,,
